éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2021-08-21 00:00:00,25.6,25.6,26.8,26.8,25.2,25.2,27.6,27.6,27.6,24.8
2021-08-21 00:30:00,25.6,25.6,26.8,26.8,25.2,25.2,27.6,27.6,27.6,24.8
2021-08-21 01:00:00,25.6,25.6,26.4,26.4,25.2,25.2,27.6,27.6,27.6,24.8
2021-08-21 01:30:00,25.6,25.6,26.4,26.4,25.2,25.2,27.6,27.6,27.6,24.8
2021-08-21 02:00:00,25.6,25.6,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 02:30:00,25.6,25.6,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 03:00:00,25.6,25.6,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 03:30:00,25.6,25.6,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 04:00:00,25.6,25.6,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 04:30:00,25.2,25.2,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 05:00:00,25.6,25.6,26.4,26.4,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 05:30:00,25.2,25.2,26,26,25.2,25.2,27.2,27.2,27.2,24.4
2021-08-21 06:00:00,25.6,25.6,26,26,25.2,25.2,26.8,26.8,26.8,24.4
2021-08-21 06:30:00,25.6,25.6,26,26,25.2,25.2,26.8,26.8,26.8,24.4
2021-08-21 07:00:00,25.6,25.6,26,26,25.2,25.2,26.8,26.8,26.8,24.4
2021-08-21 07:30:00,25.6,25.6,26,26,25.2,25.2,26.8,26.8,26.8,24.8
2021-08-21 08:00:00,25.6,25.6,26,26,25.6,25.6,26.8,26.8,26.8,24.8
2021-08-21 08:30:00,25.6,25.6,26,26,25.6,25.6,26.8,26.8,26.8,25.2
2021-08-21 09:00:00,25.6,25.6,26,26,25.6,25.6,26.8,26.8,26.8,25.2
2021-08-21 09:30:00,25.6,25.6,26,26,25.6,25.6,26.8,26.8,26.8,25.2
2021-08-21 10:00:00,26,26,26,26,26,26,27.2,27.2,27.2,25.2
2021-08-21 10:30:00,26,26,26.4,26.4,26,26,27.2,27.2,27.2,25.2
2021-08-21 11:00:00,26,26,26.4,26.4,26,26,27.2,27.2,27.2,25.2
2021-08-21 11:30:00,26,26,26.4,26.4,26,26,27.2,27.2,27.2,25.2
2021-08-21 12:00:00,26,26,26.4,26.4,26,26,27.2,27.2,27.2,25.2
2021-08-21 12:30:00,26,26,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 13:00:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 13:30:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 14:00:00,26.4,26.4,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 14:30:00,26.8,26.8,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 15:00:00,26.8,26.8,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 15:30:00,26.4,26.4,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 16:00:00,26.4,26.4,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 16:30:00,26.8,26.8,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 17:00:00,26.4,26.4,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 17:30:00,26.4,26.4,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 18:00:00,26.4,26.4,26.4,26.4,26.8,26.8,27.2,27.2,27.2,25.2
2021-08-21 18:30:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 19:00:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 19:30:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 20:00:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 20:30:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 21:00:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 21:30:00,26,26,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 22:00:00,26,26,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
2021-08-21 22:30:00,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,24.8
2021-08-21 23:00:00,26,26,26.4,26.4,26,26,27.2,27.2,27.2,24.8
2021-08-21 23:30:00,26,26,26.4,26.4,26.4,26.4,27.2,27.2,27.2,25.2
