éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2021-01-11 00:00:00,21.7,21.7,19.2,19.2,20.9,20.9,22.4,22.4,22.4,22.8
2021-01-11 00:30:00,21.3,21.3,19.2,19.2,20.5,20.5,22.1,22.1,22.1,22.8
2021-01-11 01:00:00,21.3,21.3,19.2,19.2,20.5,20.5,22.1,22.1,22.1,22.8
2021-01-11 01:30:00,21.3,21.3,19.2,19.2,20.5,20.5,22.1,22.1,22.1,22.8
2021-01-11 02:00:00,21.3,21.3,19.2,19.2,20.5,20.5,22.1,22.1,22.1,22.4
2021-01-11 02:30:00,21.3,21.3,19.2,19.2,20.5,20.5,22.1,22.1,22.1,22.4
2021-01-11 03:00:00,21.3,21.3,19.2,19.2,20.5,20.5,22.1,22.1,22.1,22.4
2021-01-11 03:30:00,21.3,21.3,18.8,18.8,20.1,20.1,22.1,22.1,22.1,22.4
2021-01-11 04:00:00,20.9,20.9,18.8,18.8,20.1,20.1,21.7,21.7,21.7,22.4
2021-01-11 04:30:00,20.9,20.9,18.8,18.8,20.1,20.1,21.7,21.7,21.7,22.1
2021-01-11 05:00:00,20.9,20.9,18.8,18.8,20.1,20.1,21.7,21.7,21.7,22.1
2021-01-11 05:30:00,20.9,20.9,18.8,18.8,20.1,20.1,21.7,21.7,21.7,22.1
2021-01-11 06:00:00,20.9,20.9,18.8,18.8,20.1,20.1,21.7,21.7,21.7,22.1
2021-01-11 06:30:00,20.9,20.9,18.8,18.8,19.7,19.7,21.7,21.7,21.7,22.1
2021-01-11 07:00:00,20.9,20.9,18.4,18.4,19.7,19.7,21.7,21.7,21.7,21.7
2021-01-11 07:30:00,20.5,20.5,18.8,18.8,19.7,19.7,21.7,21.7,21.7,21.7
2021-01-11 08:00:00,20.5,20.5,18.4,18.4,19.7,19.7,21.3,21.3,21.3,21.7
2021-01-11 08:30:00,20.1,20.1,17.7,17.7,19.3,19.3,20.5,20.5,20.5,21.7
2021-01-11 09:00:00,19.7,19.7,16.9,16.9,18.9,18.9,19.7,19.7,19.7,21.7
2021-01-11 09:30:00,19.7,19.7,16.5,16.5,18.5,18.5,18.9,18.9,18.9,21.7
2021-01-11 10:00:00,19.3,19.3,16.1,16.1,18.5,18.5,18.5,18.5,18.5,20.5
2021-01-11 10:30:00,19.3,19.3,15.7,15.7,18.5,18.5,18.2,18.2,18.2,20.9
2021-01-11 11:00:00,19.3,19.3,15.7,15.7,18.2,18.2,18.2,18.2,18.2,17.7
2021-01-11 11:30:00,19.3,19.3,15.3,15.3,18.5,18.5,21.7,21.7,21.7,19.6
2021-01-11 12:00:00,19.3,19.3,15.3,15.3,18.5,18.5,22.8,22.8,22.8,19.6
2021-01-11 12:30:00,19.3,19.3,15.3,15.3,18.5,18.5,23.2,23.2,23.2,18.8
2021-01-11 13:00:00,18.9,18.9,15.3,15.3,18.5,18.5,18.9,18.9,18.9,19.2
2021-01-11 13:30:00,18.9,18.9,15.3,15.3,19.3,19.3,19.3,19.3,19.3,19.6
2021-01-11 14:00:00,18.9,18.9,15.3,15.3,19.3,19.3,18.9,18.9,18.9,18.8
2021-01-11 14:30:00,19.3,19.3,15.3,15.3,19.3,19.3,19.7,19.7,19.7,20
2021-01-11 15:00:00,19.3,19.3,15.3,15.3,19.7,19.7,18.9,18.9,18.9,19.2
2021-01-11 15:30:00,19.3,19.3,15.3,15.3,19.3,19.3,18.9,18.9,18.9,18.8
2021-01-11 16:00:00,18.9,18.9,15.3,15.3,19.3,19.3,18.9,18.9,18.9,19.6
2021-01-11 16:30:00,19.3,19.3,15.7,15.7,19.7,19.7,20.1,20.1,20.1,20.4
2021-01-11 17:00:00,19.7,19.7,16.1,16.1,19.7,19.7,20.1,20.1,20.1,20.4
2021-01-11 17:30:00,19.7,19.7,16.5,16.5,19.7,19.7,20.5,20.5,20.5,20
2021-01-11 18:00:00,20.1,20.1,16.9,16.9,19.3,19.3,20.9,20.9,20.9,19.6
2021-01-11 18:30:00,20.1,20.1,16.9,16.9,19.3,19.3,21.3,21.3,21.3,19.2
2021-01-11 19:00:00,20.1,20.1,16.9,16.9,19.3,19.3,21.3,21.3,21.3,18.8
2021-01-11 19:30:00,20.1,20.1,17.3,17.3,19.3,19.3,21.3,21.3,21.3,18.8
2021-01-11 20:00:00,20.1,20.1,17.3,17.3,19.3,19.3,21.3,21.3,21.3,18.4
2021-01-11 20:30:00,20.1,20.1,17.3,17.3,19.3,19.3,21.3,21.3,21.3,18.4
2021-01-11 21:00:00,20.1,20.1,17.3,17.3,19.3,19.3,20.9,20.9,20.9,18.1
2021-01-11 21:30:00,20.1,20.1,17.3,17.3,18.9,18.9,20.9,20.9,20.9,18.1
2021-01-11 22:00:00,19.7,19.7,17.3,17.3,18.9,18.9,20.9,20.9,20.9,18.1
2021-01-11 22:30:00,19.7,19.7,17.3,17.3,18.9,18.9,20.9,20.9,20.9,17.7
2021-01-11 23:00:00,19.7,19.7,17.3,17.3,18.9,18.9,20.9,20.9,20.9,17.7
2021-01-11 23:30:00,19.7,19.7,17.3,17.3,18.9,18.9,20.5,20.5,20.5,17.7
