éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2021-01-13 00:00:00,22.8,22.8,22,22,21.7,21.7,23.6,23.6,23.6,19.2
2021-01-13 00:30:00,22.8,22.8,21.6,21.6,21.3,21.3,23.6,23.6,23.6,18.8
2021-01-13 01:00:00,22.8,22.8,21.6,21.6,21.3,21.3,23.2,23.2,23.2,18.8
2021-01-13 01:30:00,22.8,22.8,21.2,21.2,21.3,21.3,23.2,23.2,23.2,18.8
2021-01-13 02:00:00,22.4,22.4,21.2,21.2,21.3,21.3,23.2,23.2,23.2,18.8
2021-01-13 02:30:00,22.4,22.4,20.8,20.8,21.3,21.3,22.8,22.8,22.8,18.4
2021-01-13 03:00:00,22.4,22.4,20.8,20.8,20.9,20.9,22.8,22.8,22.8,18.4
2021-01-13 03:30:00,22.4,22.4,20.8,20.8,20.9,20.9,22.8,22.8,22.8,18.4
2021-01-13 04:00:00,22.1,22.1,20.4,20.4,20.9,20.9,22.4,22.4,22.4,18.4
2021-01-13 04:30:00,22.1,22.1,20.4,20.4,20.9,20.9,22.4,22.4,22.4,18.4
2021-01-13 05:00:00,22.1,22.1,20.4,20.4,20.9,20.9,22.4,22.4,22.4,18.4
2021-01-13 05:30:00,22.1,22.1,20.4,20.4,20.5,20.5,22.4,22.4,22.4,18.1
2021-01-13 06:00:00,22.1,22.1,20,20,20.5,20.5,22.4,22.4,22.4,18.1
2021-01-13 06:30:00,21.7,21.7,20,20,20.5,20.5,22.1,22.1,22.1,18.1
2021-01-13 07:00:00,22.1,22.1,20,20,20.5,20.5,22.1,22.1,22.1,18.1
2021-01-13 07:30:00,23.2,23.2,24.8,24.8,20.9,20.9,22.4,22.4,22.4,18.1
2021-01-13 08:00:00,24,24,26,26,21.7,21.7,22.4,22.4,22.4,18.1
2021-01-13 08:30:00,24.8,24.8,26.4,26.4,21.7,21.7,22.1,22.1,22.1,18.4
2021-01-13 09:00:00,25.2,25.2,26.8,26.8,21.7,21.7,21.3,21.3,21.3,18.8
2021-01-13 09:30:00,25.2,25.2,27.2,27.2,22.4,22.4,22.1,22.1,22.1,19.6
2021-01-13 10:00:00,25.2,25.2,25.6,25.6,22.8,22.8,22.4,22.4,22.4,20.4
2021-01-13 10:30:00,24.8,24.8,25.2,25.2,23.6,23.6,23.6,23.6,23.6,21.6
2021-01-13 11:00:00,25.2,25.2,25.2,25.2,23.6,23.6,23.2,23.2,23.2,21.2
2021-01-13 11:30:00,25.2,25.2,25.2,25.2,24,24,24,24,24,21.2
2021-01-13 12:00:00,25.2,25.2,26.4,26.4,24,24,23.6,23.6,23.6,21.6
2021-01-13 12:30:00,25.6,25.6,25.6,25.6,24,24,23.2,23.2,23.2,22
2021-01-13 13:00:00,25.2,25.2,25.6,25.6,24,24,22.8,22.8,22.8,21.6
2021-01-13 13:30:00,25.2,25.2,24.8,24.8,24,24,22.8,22.8,22.8,21.2
2021-01-13 14:00:00,25.6,25.6,25.6,25.6,24.4,24.4,24,24,24,21.6
2021-01-13 14:30:00,26,26,26.4,26.4,24.8,24.8,24.8,24.8,24.8,22.4
2021-01-13 15:00:00,25.6,25.6,25.6,25.6,24.8,24.8,24.4,24.4,24.4,22
2021-01-13 15:30:00,25.6,25.6,25.2,25.2,25.2,25.2,24,24,24,21.2
2021-01-13 16:00:00,25.6,25.6,24.8,24.8,25.2,25.2,23.6,23.6,23.6,20.4
2021-01-13 16:30:00,25.6,25.6,24.8,24.8,25.2,25.2,24,24,24,21.6
2021-01-13 17:00:00,25.6,25.6,24.8,24.8,25.2,25.2,25.2,25.2,25.2,23.2
2021-01-13 17:30:00,25.2,25.2,24.4,24.4,25.2,25.2,24.4,24.4,24.4,22.4
2021-01-13 18:00:00,25.2,25.2,24.4,24.4,24.8,24.8,23.6,23.6,23.6,21.6
2021-01-13 18:30:00,24.8,24.8,24,24,24.4,24.4,23.2,23.2,23.2,21.6
2021-01-13 19:00:00,24.4,24.4,23.6,23.6,24,24,24,24,24,22
2021-01-13 19:30:00,24,24,23.2,23.2,23.6,23.6,22.8,22.8,22.8,21.2
2021-01-13 20:00:00,23.6,23.6,23.2,23.2,23.2,23.2,22.4,22.4,22.4,21.2
2021-01-13 20:30:00,23.6,23.6,23.6,23.6,23.2,23.2,22.8,22.8,22.8,22.4
2021-01-13 21:00:00,23.6,23.6,25.2,25.2,23.2,23.2,24.4,24.4,24.4,22.4
2021-01-13 21:30:00,23.6,23.6,25.6,25.6,23.2,23.2,24.8,24.8,24.8,22
2021-01-13 22:00:00,23.6,23.6,26,26,22.8,22.8,24.8,24.8,24.8,21.6
2021-01-13 22:30:00,23.6,23.6,26,26,22.8,22.8,24.8,24.8,24.8,21.6
2021-01-13 23:00:00,23.6,23.6,26,26,22.8,22.8,24.8,24.8,24.8,21.2
2021-01-13 23:30:00,23.6,23.6,26,26,22.8,22.8,24.8,24.8,24.8,20.8
