éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2020-12-31 00:00:00,20.9,20.9,18.1,18.1,20.1,20.1,22.4,22.4,22.4,20
2020-12-31 00:30:00,20.9,20.9,18.1,18.1,20.1,20.1,22.1,22.1,22.1,20
2020-12-31 01:00:00,20.9,20.9,18.1,18.1,20.1,20.1,22.1,22.1,22.1,20
2020-12-31 01:30:00,20.5,20.5,18.1,18.1,19.7,19.7,22.1,22.1,22.1,19.6
2020-12-31 02:00:00,20.5,20.5,18.1,18.1,19.7,19.7,22.1,22.1,22.1,19.6
2020-12-31 02:30:00,20.5,20.5,18.1,18.1,19.7,19.7,21.7,21.7,21.7,19.6
2020-12-31 03:00:00,20.5,20.5,18.1,18.1,19.7,19.7,21.7,21.7,21.7,19.6
2020-12-31 03:30:00,20.5,20.5,18.1,18.1,19.7,19.7,21.7,21.7,21.7,19.2
2020-12-31 04:00:00,20.5,20.5,18.1,18.1,19.7,19.7,21.7,21.7,21.7,19.2
2020-12-31 04:30:00,20.5,20.5,18.1,18.1,19.7,19.7,21.7,21.7,21.7,19.2
2020-12-31 05:00:00,20.5,20.5,18.1,18.1,19.7,19.7,21.7,21.7,21.7,19.2
2020-12-31 05:30:00,20.5,20.5,18.1,18.1,19.3,19.3,21.3,21.3,21.3,18.8
2020-12-31 06:00:00,20.1,20.1,17.7,17.7,19.3,19.3,21.3,21.3,21.3,18.8
2020-12-31 06:30:00,20.1,20.1,17.7,17.7,19.3,19.3,21.3,21.3,21.3,18.8
2020-12-31 07:00:00,20.1,20.1,17.7,17.7,19.3,19.3,21.3,21.3,21.3,18.8
2020-12-31 07:30:00,20.1,20.1,17.7,17.7,19.3,19.3,21.3,21.3,21.3,18.8
2020-12-31 08:00:00,20.1,20.1,17.7,17.7,19.3,19.3,21.3,21.3,21.3,18.8
2020-12-31 08:30:00,19.7,19.7,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.8
2020-12-31 09:00:00,19.3,19.3,16.1,16.1,18.5,18.5,19.7,19.7,19.7,18.8
2020-12-31 09:30:00,19.3,19.3,15.7,15.7,18.2,18.2,18.9,18.9,18.9,19.2
2020-12-31 10:00:00,18.9,18.9,15.3,15.3,18.2,18.2,18.9,18.9,18.9,19.2
2020-12-31 10:30:00,18.9,18.9,15.3,15.3,18.2,18.2,18.9,18.9,18.9,19.6
2020-12-31 11:00:00,18.9,18.9,14.9,14.9,18.5,18.5,18.9,18.9,18.9,19.6
2020-12-31 11:30:00,18.5,18.5,14.9,14.9,18.5,18.5,18.9,18.9,18.9,19.6
2020-12-31 12:00:00,18.5,18.5,14.9,14.9,18.5,18.5,18.9,18.9,18.9,19.6
2020-12-31 12:30:00,18.5,18.5,14.9,14.9,18.5,18.5,18.9,18.9,18.9,20
2020-12-31 13:00:00,18.5,18.5,14.9,14.9,18.9,18.9,18.9,18.9,18.9,20
2020-12-31 13:30:00,18.5,18.5,14.9,14.9,18.9,18.9,18.9,18.9,18.9,20
2020-12-31 14:00:00,18.5,18.5,14.9,14.9,18.9,18.9,18.9,18.9,18.9,20
2020-12-31 14:30:00,18.9,18.9,14.5,14.5,18.9,18.9,18.9,18.9,18.9,20
2020-12-31 15:00:00,18.9,18.9,14.5,14.5,18.9,18.9,19.3,19.3,19.3,20
2020-12-31 15:30:00,18.9,18.9,14.5,14.5,19.3,19.3,19.3,19.3,19.3,20
2020-12-31 16:00:00,19.3,19.3,14.9,14.9,19.3,19.3,19.3,19.3,19.3,20
2020-12-31 16:30:00,19.3,19.3,14.9,14.9,19.3,19.3,18.9,18.9,18.9,20
2020-12-31 17:00:00,19.3,19.3,14.9,14.9,19.3,19.3,19.3,19.3,19.3,19.6
2020-12-31 17:30:00,19.3,19.3,15.7,15.7,19.3,19.3,19.7,19.7,19.7,19.6
2020-12-31 18:00:00,19.7,19.7,16.1,16.1,19.3,19.3,20.1,20.1,20.1,19.6
2020-12-31 18:30:00,19.7,19.7,16.1,16.1,19.3,19.3,20.1,20.1,20.1,19.2
2020-12-31 19:00:00,19.7,19.7,16.5,16.5,19.3,19.3,20.5,20.5,20.5,19.2
2020-12-31 19:30:00,19.7,19.7,16.5,16.5,19.3,19.3,20.5,20.5,20.5,19.2
2020-12-31 20:00:00,19.7,19.7,16.5,16.5,19.3,19.3,20.5,20.5,20.5,19.2
2020-12-31 20:30:00,19.7,19.7,16.5,16.5,18.9,18.9,20.5,20.5,20.5,18.8
2020-12-31 21:00:00,19.7,19.7,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.8
2020-12-31 21:30:00,19.7,19.7,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.8
2020-12-31 22:00:00,19.7,19.7,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.8
2020-12-31 22:30:00,19.7,19.7,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.8
2020-12-31 23:00:00,19.3,19.3,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.4
2020-12-31 23:30:00,19.3,19.3,16.9,16.9,18.9,18.9,20.5,20.5,20.5,18.4
