éûä‘,4f0ãzçûâ∑ìx,4f1ãzçûâ∑ìx,4f2ãzçûâ∑ìx,4f3ãzçûâ∑ìx,4f4ãzçûâ∑ìx,4f5ãzçûâ∑ìx,4f6ãzçûâ∑ìx,4f7ãzçûâ∑ìx,4f8ãzçûâ∑ìx,4f9ãzçûâ∑ìx,äOãCâ∑
2020-12-31 00:00:00,19.7,19.7,19,19,16.9,16.9,16.5,16.5,16.5,18.4,3.1
2020-12-31 00:30:00,19.7,19.7,19,19,16.9,16.9,16.5,16.5,16.5,18.4,3.1
2020-12-31 01:00:00,19.7,19.7,19,19,16.9,16.9,16.5,16.5,16.5,18.4,3.1
2020-12-31 01:30:00,19.3,19.3,19,19,16.9,16.9,16.5,16.5,16.5,18.4,2.9
2020-12-31 02:00:00,19.3,19.3,19,19,16.9,16.9,16.5,16.5,16.5,18.1,2.6
2020-12-31 02:30:00,19.3,19.3,19,19,16.9,16.9,16.5,16.5,16.5,18.1,2.5
2020-12-31 03:00:00,19.3,19.3,18.5,18.5,16.9,16.9,16.5,16.5,16.5,18.1,2.3
2020-12-31 03:30:00,19.3,19.3,18.5,18.5,16.9,16.9,16.5,16.5,16.5,18.1,2
2020-12-31 04:00:00,19.3,19.3,18.5,18.5,16.9,16.9,16.5,16.5,16.5,18.1,1.9
2020-12-31 04:30:00,19.3,19.3,18.5,18.5,16.9,16.9,16.5,16.5,16.5,18.1,1.7
2020-12-31 05:00:00,19.3,19.3,18.5,18.5,16.5,16.5,16.5,16.5,16.5,18.1,1.3
2020-12-31 05:30:00,19.3,19.3,18.5,18.5,16.5,16.5,16.5,16.5,16.5,18.1,1.1
2020-12-31 06:00:00,18.9,18.9,18.5,18.5,16.5,16.5,16.5,16.5,16.5,17.7,1.3
2020-12-31 06:30:00,18.9,18.9,18.5,18.5,16.5,16.5,16.5,16.5,16.5,17.7,1.5
2020-12-31 07:00:00,18.9,18.9,18,18,16.5,16.5,16.5,16.5,16.5,17.7,1.6
2020-12-31 07:30:00,18.9,18.9,18,18,16.5,16.5,16.5,16.5,16.5,17.7,1.9
2020-12-31 08:00:00,18.9,18.9,18,18,16.5,16.5,16.5,16.5,16.5,17.7,2.7
2020-12-31 08:30:00,16.2,16.2,18,18,11,11,9.9,9.9,9.9,17.7,3.1
2020-12-31 09:00:00,15.8,15.8,18,18,9.9,9.9,9.1,9.1,9.1,17.7,5
2020-12-31 09:30:00,15.4,15.4,18,18,9.5,9.5,8.7,8.7,8.7,18.1,5.2
2020-12-31 10:00:00,15.4,15.4,17.5,17.5,9.5,9.5,8.7,8.7,8.7,18.1,4.3
2020-12-31 10:30:00,15.4,15.4,18,18,9.9,9.9,9.1,9.1,9.1,18.4,5
2020-12-31 11:00:00,15.4,15.4,18,18,9.9,9.9,9.1,9.1,9.1,18.4,5.3
2020-12-31 11:30:00,15.4,15.4,18,18,9.9,9.9,9.5,9.5,9.5,18.4,6.7
2020-12-31 12:00:00,15.4,15.4,18,18,9.9,9.9,9.5,9.5,9.5,18.8,8
2020-12-31 12:30:00,15.4,15.4,18,18,9.9,9.9,9.5,9.5,9.5,18.8,8.1
2020-12-31 13:00:00,15.4,15.4,18,18,10.3,10.3,9.5,9.5,9.5,18.8,8.5
2020-12-31 13:30:00,15.4,15.4,18,18,10.3,10.3,9.5,9.5,9.5,18.8,8.6
2020-12-31 14:00:00,15.4,15.4,18,18,10.3,10.3,9.9,9.9,9.9,18.8,8.7
2020-12-31 14:30:00,15.4,15.4,18,18,10.7,10.7,9.9,9.9,9.9,18.8,7.4
2020-12-31 15:00:00,16.2,16.2,18,18,10.7,10.7,10.3,10.3,10.3,19.2,7.1
2020-12-31 15:30:00,16.2,16.2,18,18,11,11,10.3,10.3,10.3,18.8,6.6
2020-12-31 16:00:00,16.6,16.6,18.5,18.5,11,11,10.3,10.3,10.3,18.8,6.5
2020-12-31 16:30:00,16.2,16.2,18,18,10.7,10.7,9.9,9.9,9.9,18.8,5.8
2020-12-31 17:00:00,17,17,18,18,11.8,11.8,11,11,11,18.8,5.1
2020-12-31 17:30:00,17.8,17.8,18,18,13,13,12.2,12.2,12.2,18.8,4.8
2020-12-31 18:00:00,18.2,18.2,18,18,14.2,14.2,13.4,13.4,13.4,18.4,4.5
2020-12-31 18:30:00,18.2,18.2,18,18,14.5,14.5,13.8,13.8,13.8,18.4,4.2
2020-12-31 19:00:00,18.2,18.2,18,18,14.9,14.9,14.2,14.2,14.2,18.4,4
2020-12-31 19:30:00,18.2,18.2,18,18,14.9,14.9,14.5,14.5,14.5,18.1,3.8
2020-12-31 20:00:00,18.2,18.2,18,18,15.3,15.3,14.9,14.9,14.9,18.1,3.5
2020-12-31 20:30:00,18.2,18.2,18,18,15.3,15.3,14.9,14.9,14.9,18.1,3.2
2020-12-31 21:00:00,18.2,18.2,18,18,15.3,15.3,14.9,14.9,14.9,18.1,3.3
2020-12-31 21:30:00,18.2,18.2,18,18,15.3,15.3,14.9,14.9,14.9,18.1,3.1
2020-12-31 22:00:00,18.2,18.2,18,18,15.3,15.3,15.3,15.3,15.3,17.7,2.8
2020-12-31 22:30:00,18.2,18.2,18,18,15.7,15.7,15.3,15.3,15.3,17.7,2.8
2020-12-31 23:00:00,18.2,18.2,17.5,17.5,15.7,15.7,15.3,15.3,15.3,17.7,2.9
2020-12-31 23:30:00,18.2,18.2,17.5,17.5,15.7,15.7,15.3,15.3,15.3,17.7,2.5
