< Measurement Data Text Output >,,,,,,,,,
,,,,,,,,,
Date/Time,@date(),649,650,ch.3,ch.4,ch.5,ch.6,ch.7,ch.8
,,ﾟC,ﾟC,,,,,,
2021/11/18 17:44'01,44518.7389,25.8,26,,,,,,
2021/11/18 17:45'01,44518.73959,25.8,26,,,,,,
2021/11/18 17:46'01,44518.74029,25.8,26,,,,,,
2021/11/18 17:47'01,44518.74098,25.8,26,,,,,,
2021/11/18 17:48'01,44518.74168,25.8,26,,,,,,
2021/11/18 17:49'01,44518.74237,25.8,26,,,,,,
2021/11/18 17:50'01,44518.74307,25.8,26,,,,,,
2021/11/18 17:51'01,44518.74376,25.8,26,,,,,,
2021/11/18 17:52'01,44518.74446,25.8,26,,,,,,
2021/11/18 17:53'01,44518.74515,25.8,26,,,,,,
2021/11/18 17:54'01,44518.74584,25.8,26,,,,,,
2021/11/18 17:55'01,44518.74654,25.8,26,,,,,,
2021/11/18 17:56'01,44518.74723,25.8,26,,,,,,
2021/11/18 17:57'01,44518.74793,25.8,26,,,,,,
2021/11/18 17:58'01,44518.74862,25.8,26,,,,,,
2021/11/18 17:59'01,44518.74932,25.8,26,,,,,,
2021/11/18 18:00'01,44518.75001,25.8,26,,,,,,
2021/11/18 18:01'01,44518.75071,25.8,26,,,,,,
2021/11/18 18:02'01,44518.7514,25.8,26,,,,,,
2021/11/18 18:03'01,44518.75209,25.8,25.9,,,,,,
2021/11/18 18:04'01,44518.75279,25.8,26,,,,,,
2021/11/18 18:05'01,44518.75348,25.8,25.9,,,,,,
2021/11/18 18:06'01,44518.75418,25.8,25.9,,,,,,
2021/11/18 18:07'01,44518.75487,25.8,25.9,,,,,,
2021/11/18 18:08'01,44518.75557,25.8,25.9,,,,,,
2021/11/18 18:09'01,44518.75626,25.8,25.9,,,,,,
2021/11/18 18:10'01,44518.75696,25.8,25.9,,,,,,
2021/11/18 18:11'01,44518.75765,25.8,25.9,,,,,,
2021/11/18 18:12'01,44518.75834,25.8,25.9,,,,,,
2021/11/18 18:13'01,44518.75904,25.8,25.9,,,,,,
2021/11/18 18:14'01,44518.75973,25.8,25.9,,,,,,
2021/11/18 18:15'01,44518.76043,25.8,25.9,,,,,,
2021/11/18 18:16'01,44518.76112,25.8,25.9,,,,,,
2021/11/18 18:17'01,44518.76182,25.8,25.9,,,,,,
2021/11/18 18:18'01,44518.76251,25.8,25.9,,,,,,
2021/11/18 18:19'01,44518.76321,25.8,25.9,,,,,,
2021/11/18 18:20'01,44518.7639,25.8,25.9,,,,,,
2021/11/18 18:21'01,44518.76459,25.8,25.9,,,,,,
2021/11/18 18:22'01,44518.76529,25.8,25.9,,,,,,
2021/11/18 18:23'01,44518.76598,25.8,25.9,,,,,,
2021/11/18 18:24'01,44518.76668,25.8,25.9,,,,,,
2021/11/18 18:25'01,44518.76737,25.8,25.9,,,,,,
2021/11/18 18:26'01,44518.76807,25.8,25.9,,,,,,
2021/11/18 18:27'01,44518.76876,25.8,25.9,,,,,,
2021/11/18 18:28'01,44518.76946,25.8,25.9,,,,,,
2021/11/18 18:29'01,44518.77015,25.8,25.9,,,,,,
2021/11/18 18:30'01,44518.77084,25.8,25.9,,,,,,
2021/11/18 18:31'01,44518.77154,25.8,25.9,,,,,,
2021/11/18 18:32'01,44518.77223,25.8,25.9,,,,,,
2021/11/18 18:33'01,44518.77293,25.8,25.9,,,,,,
2021/11/18 18:34'01,44518.77362,25.8,25.9,,,,,,
2021/11/18 18:35'01,44518.77432,25.8,25.9,,,,,,
2021/11/18 18:36'01,44518.77501,25.8,25.9,,,,,,
2021/11/18 18:37'01,44518.77571,25.8,25.9,,,,,,
2021/11/18 18:38'01,44518.7764,25.8,25.9,,,,,,
2021/11/18 18:39'01,44518.77709,25.8,25.9,,,,,,
2021/11/18 18:40'01,44518.77779,25.8,25.9,,,,,,
2021/11/18 18:41'01,44518.77848,25.8,25.9,,,,,,
2021/11/18 18:42'01,44518.77918,25.8,25.9,,,,,,
2021/11/18 18:43'01,44518.77987,25.8,25.9,,,,,,
2021/11/18 18:44'01,44518.78057,25.8,25.9,,,,,,
2021/11/18 18:45'01,44518.78126,25.8,25.9,,,,,,
2021/11/18 18:46'01,44518.78196,25.8,25.9,,,,,,
2021/11/18 18:47'01,44518.78265,25.8,25.9,,,,,,
2021/11/18 18:48'01,44518.78334,25.8,25.9,,,,,,
2021/11/18 18:49'01,44518.78404,25.8,25.9,,,,,,
2021/11/18 18:50'01,44518.78473,25.8,25.9,,,,,,
2021/11/18 18:51'01,44518.78543,25.8,25.9,,,,,,
2021/11/18 18:52'01,44518.78612,25.8,25.9,,,,,,
2021/11/18 18:53'01,44518.78682,25.8,25.9,,,,,,
2021/11/18 18:54'01,44518.78751,25.8,25.9,,,,,,
2021/11/18 18:55'01,44518.78821,25.8,25.9,,,,,,
2021/11/18 18:56'01,44518.7889,25.8,25.9,,,,,,
2021/11/18 18:57'01,44518.78959,25.7,25.9,,,,,,
2021/11/18 18:58'01,44518.79029,25.7,25.9,,,,,,
2021/11/18 18:59'01,44518.79098,25.7,25.9,,,,,,
2021/11/18 19:00'01,44518.79168,25.7,25.9,,,,,,
2021/11/18 19:01'01,44518.79237,25.7,25.9,,,,,,
2021/11/18 19:02'01,44518.79307,25.7,25.9,,,,,,
2021/11/18 19:03'01,44518.79376,25.7,25.9,,,,,,
2021/11/18 19:04'01,44518.79446,25.7,25.9,,,,,,
2021/11/18 19:05'01,44518.79515,25.7,25.9,,,,,,
2021/11/18 19:06'01,44518.79584,25.7,25.9,,,,,,
2021/11/18 19:07'01,44518.79654,25.7,25.9,,,,,,
2021/11/18 19:08'01,44518.79723,25.7,25.9,,,,,,
2021/11/18 19:09'01,44518.79793,25.7,25.8,,,,,,
2021/11/18 19:10'01,44518.79862,25.7,25.8,,,,,,
2021/11/18 19:11'01,44518.79932,25.7,25.8,,,,,,
2021/11/18 19:12'01,44518.80001,25.7,25.8,,,,,,
2021/11/18 19:13'01,44518.80071,25.7,25.8,,,,,,
2021/11/18 19:14'01,44518.8014,25.7,25.8,,,,,,
2021/11/18 19:15'01,44518.80209,25.7,25.8,,,,,,
2021/11/18 19:16'01,44518.80279,25.7,25.8,,,,,,
2021/11/18 19:17'01,44518.80348,25.7,25.8,,,,,,
2021/11/18 19:18'01,44518.80418,25.7,25.8,,,,,,
2021/11/18 19:19'01,44518.80487,25.7,25.8,,,,,,
2021/11/18 19:20'01,44518.80557,25.7,25.8,,,,,,
2021/11/18 19:21'01,44518.80626,25.7,25.8,,,,,,
2021/11/18 19:22'01,44518.80696,25.7,25.8,,,,,,
2021/11/18 19:23'01,44518.80765,25.7,25.8,,,,,,
2021/11/18 19:24'01,44518.80834,25.7,25.8,,,,,,
2021/11/18 19:25'01,44518.80904,25.7,25.8,,,,,,
2021/11/18 19:26'01,44518.80973,25.7,25.8,,,,,,
2021/11/18 19:27'01,44518.81043,25.7,25.8,,,,,,
2021/11/18 19:28'01,44518.81112,25.7,25.8,,,,,,
2021/11/18 19:29'01,44518.81182,25.6,25.8,,,,,,
2021/11/18 19:30'01,44518.81251,25.6,25.8,,,,,,
2021/11/18 19:31'01,44518.81321,25.6,25.8,,,,,,
2021/11/18 19:32'01,44518.8139,25.6,25.8,,,,,,
2021/11/18 19:33'01,44518.81459,25.6,25.8,,,,,,
2021/11/18 19:34'01,44518.81529,25.6,25.8,,,,,,
2021/11/18 19:35'01,44518.81598,25.6,25.8,,,,,,
2021/11/18 19:36'01,44518.81668,25.6,25.8,,,,,,
2021/11/18 19:37'01,44518.81737,25.6,25.8,,,,,,
2021/11/18 19:38'01,44518.81807,25.6,25.8,,,,,,
2021/11/18 19:39'01,44518.81876,25.6,25.8,,,,,,
2021/11/18 19:40'01,44518.81946,25.6,25.7,,,,,,
2021/11/18 19:41'01,44518.82015,25.6,25.7,,,,,,
2021/11/18 19:42'01,44518.82084,25.6,25.7,,,,,,
2021/11/18 19:43'01,44518.82154,25.6,25.7,,,,,,
2021/11/18 19:44'01,44518.82223,25.6,25.7,,,,,,
2021/11/18 19:45'01,44518.82293,25.6,25.7,,,,,,
2021/11/18 19:46'01,44518.82362,25.6,25.7,,,,,,
2021/11/18 19:47'01,44518.82432,25.6,25.7,,,,,,
2021/11/18 19:48'01,44518.82501,25.6,25.7,,,,,,
2021/11/18 19:49'01,44518.82571,25.6,25.7,,,,,,
2021/11/18 19:50'01,44518.8264,25.6,25.7,,,,,,
2021/11/18 19:51'01,44518.82709,25.6,25.7,,,,,,
2021/11/18 19:52'01,44518.82779,25.6,25.7,,,,,,
2021/11/18 19:53'01,44518.82848,25.5,25.7,,,,,,
2021/11/18 19:54'01,44518.82918,25.5,25.7,,,,,,
2021/11/18 19:55'01,44518.82987,25.5,25.7,,,,,,
2021/11/18 19:56'01,44518.83057,25.5,25.7,,,,,,
2021/11/18 19:57'01,44518.83126,25.5,25.7,,,,,,
2021/11/18 19:58'01,44518.83196,25.5,25.7,,,,,,
2021/11/18 19:59'01,44518.83265,25.5,25.7,,,,,,
2021/11/18 20:00'01,44518.83334,25.5,25.7,,,,,,
2021/11/18 20:01'01,44518.83404,25.5,25.7,,,,,,
2021/11/18 20:02'01,44518.83473,25.5,25.7,,,,,,
2021/11/18 20:03'01,44518.83543,25.5,25.7,,,,,,
2021/11/18 20:04'01,44518.83612,25.5,25.7,,,,,,
2021/11/18 20:05'01,44518.83682,25.5,25.6,,,,,,
2021/11/18 20:06'01,44518.83751,25.5,25.7,,,,,,
2021/11/18 20:07'01,44518.83821,25.5,25.6,,,,,,
2021/11/18 20:08'01,44518.8389,25.5,25.6,,,,,,
2021/11/18 20:09'01,44518.83959,25.5,25.6,,,,,,
2021/11/18 20:10'01,44518.84029,25.5,25.6,,,,,,
2021/11/18 20:11'01,44518.84098,25.5,25.6,,,,,,
2021/11/18 20:12'01,44518.84168,25.5,25.6,,,,,,
2021/11/18 20:13'01,44518.84237,25.5,25.6,,,,,,
2021/11/18 20:14'01,44518.84307,25.5,25.6,,,,,,
2021/11/18 20:15'01,44518.84376,25.5,25.6,,,,,,
2021/11/18 20:16'01,44518.84446,25.4,25.6,,,,,,
2021/11/18 20:17'01,44518.84515,25.4,25.6,,,,,,
2021/11/18 20:18'01,44518.84584,25.4,25.6,,,,,,
2021/11/18 20:19'01,44518.84654,25.4,25.6,,,,,,
2021/11/18 20:20'01,44518.84723,25.4,25.6,,,,,,
2021/11/18 20:21'01,44518.84793,25.4,25.6,,,,,,
2021/11/18 20:22'01,44518.84862,25.4,25.6,,,,,,
2021/11/18 20:23'01,44518.84932,25.4,25.6,,,,,,
2021/11/18 20:24'01,44518.85001,25.4,25.6,,,,,,
2021/11/18 20:25'01,44518.85071,25.4,25.6,,,,,,
2021/11/18 20:26'01,44518.8514,25.4,25.6,,,,,,
2021/11/18 20:27'01,44518.85209,25.4,25.6,,,,,,
2021/11/18 20:28'01,44518.85279,25.4,25.5,,,,,,
2021/11/18 20:29'01,44518.85348,25.4,25.5,,,,,,
2021/11/18 20:30'01,44518.85418,25.4,25.5,,,,,,
2021/11/18 20:31'01,44518.85487,25.4,25.5,,,,,,
2021/11/18 20:32'01,44518.85557,25.4,25.5,,,,,,
2021/11/18 20:33'01,44518.85626,25.4,25.5,,,,,,
2021/11/18 20:34'01,44518.85696,25.4,25.5,,,,,,
2021/11/18 20:35'01,44518.85765,25.4,25.5,,,,,,
2021/11/18 20:36'01,44518.85834,25.4,25.5,,,,,,
2021/11/18 20:37'01,44518.85904,25.4,25.5,,,,,,
2021/11/18 20:38'01,44518.85973,25.4,25.5,,,,,,
2021/11/18 20:39'01,44518.86043,25.4,25.5,,,,,,
2021/11/18 20:40'01,44518.86112,25.4,25.5,,,,,,
2021/11/18 20:41'01,44518.86182,25.3,25.5,,,,,,
2021/11/18 20:42'01,44518.86251,25.3,25.5,,,,,,
2021/11/18 20:43'01,44518.86321,25.3,25.5,,,,,,
2021/11/18 20:44'01,44518.8639,25.3,25.5,,,,,,
2021/11/18 20:45'01,44518.86459,25.3,25.5,,,,,,
2021/11/18 20:46'01,44518.86529,25.3,25.5,,,,,,
2021/11/18 20:47'01,44518.86598,25.3,25.5,,,,,,
2021/11/18 20:48'01,44518.86668,25.3,25.5,,,,,,
2021/11/18 20:49'01,44518.86737,25.3,25.5,,,,,,
2021/11/18 20:50'01,44518.86807,25.3,25.5,,,,,,
2021/11/18 20:51'01,44518.86876,25.3,25.4,,,,,,
2021/11/18 20:52'01,44518.86946,25.3,25.4,,,,,,
2021/11/18 20:53'01,44518.87015,25.3,25.4,,,,,,
2021/11/18 20:54'01,44518.87084,25.3,25.4,,,,,,
2021/11/18 20:55'01,44518.87154,25.3,25.4,,,,,,
2021/11/18 20:56'01,44518.87223,25.3,25.4,,,,,,
2021/11/18 20:57'01,44518.87293,25.3,25.4,,,,,,
2021/11/18 20:58'01,44518.87362,25.3,25.4,,,,,,
2021/11/18 20:59'01,44518.87432,25.3,25.4,,,,,,
2021/11/18 21:00'01,44518.87501,25.3,25.4,,,,,,
2021/11/18 21:01'01,44518.87571,25.3,25.4,,,,,,
2021/11/18 21:02'01,44518.8764,25.3,25.4,,,,,,
2021/11/18 21:03'01,44518.87709,25.2,25.4,,,,,,
2021/11/18 21:04'01,44518.87779,25.2,25.4,,,,,,
2021/11/18 21:05'01,44518.87848,25.2,25.4,,,,,,
2021/11/18 21:06'01,44518.87918,25.2,25.4,,,,,,
2021/11/18 21:07'01,44518.87987,25.2,25.4,,,,,,
2021/11/18 21:08'01,44518.88057,25.2,25.4,,,,,,
2021/11/18 21:09'01,44518.88126,25.2,25.4,,,,,,
2021/11/18 21:10'01,44518.88196,25.2,25.4,,,,,,
2021/11/18 21:11'01,44518.88265,25.2,25.4,,,,,,
2021/11/18 21:12'01,44518.88334,25.2,25.4,,,,,,
2021/11/18 21:13'01,44518.88404,25.2,25.4,,,,,,
2021/11/18 21:14'01,44518.88473,25.2,25.3,,,,,,
2021/11/18 21:15'01,44518.88543,25.2,25.3,,,,,,
2021/11/18 21:16'01,44518.88612,25.2,25.3,,,,,,
2021/11/18 21:17'01,44518.88682,25.2,25.3,,,,,,
2021/11/18 21:18'01,44518.88751,25.2,25.3,,,,,,
2021/11/18 21:19'01,44518.88821,25.2,25.3,,,,,,
2021/11/18 21:20'01,44518.8889,25.2,25.3,,,,,,
2021/11/18 21:21'01,44518.88959,25.2,25.3,,,,,,
2021/11/18 21:22'01,44518.89029,25.2,25.3,,,,,,
2021/11/18 21:23'01,44518.89098,25.2,25.3,,,,,,
2021/11/18 21:24'01,44518.89168,25.2,25.3,,,,,,
2021/11/18 21:25'01,44518.89237,25.2,25.3,,,,,,
2021/11/18 21:26'01,44518.89307,25.2,25.3,,,,,,
2021/11/18 21:27'01,44518.89376,25.2,25.3,,,,,,
2021/11/18 21:28'01,44518.89446,25.2,25.3,,,,,,
2021/11/18 21:29'01,44518.89515,25.2,25.3,,,,,,
2021/11/18 21:30'01,44518.89584,25.1,25.3,,,,,,
2021/11/18 21:31'01,44518.89654,25.1,25.3,,,,,,
2021/11/18 21:32'01,44518.89723,25.1,25.3,,,,,,
2021/11/18 21:33'01,44518.89793,25.1,25.3,,,,,,
2021/11/18 21:34'01,44518.89862,25.1,25.3,,,,,,
2021/11/18 21:35'01,44518.89932,25.1,25.3,,,,,,
2021/11/18 21:36'01,44518.90001,25.1,25.3,,,,,,
2021/11/18 21:37'01,44518.90071,25.1,25.3,,,,,,
2021/11/18 21:38'01,44518.9014,25.1,25.3,,,,,,
2021/11/18 21:39'01,44518.90209,25.1,25.3,,,,,,
2021/11/18 21:40'01,44518.90279,25.1,25.2,,,,,,
2021/11/18 21:41'01,44518.90348,25.1,25.2,,,,,,
2021/11/18 21:42'01,44518.90418,25.1,25.2,,,,,,
2021/11/18 21:43'01,44518.90487,25.1,25.2,,,,,,
2021/11/18 21:44'01,44518.90557,25.1,25.2,,,,,,
2021/11/18 21:45'01,44518.90626,25.1,25.2,,,,,,
2021/11/18 21:46'01,44518.90696,25.1,25.2,,,,,,
2021/11/18 21:47'01,44518.90765,25.1,25.2,,,,,,
2021/11/18 21:48'01,44518.90834,25.1,25.2,,,,,,
2021/11/18 21:49'01,44518.90904,25.1,25.2,,,,,,
2021/11/18 21:50'01,44518.90973,25.1,25.2,,,,,,
2021/11/18 21:51'01,44518.91043,25.1,25.2,,,,,,
2021/11/18 21:52'01,44518.91112,25.1,25.2,,,,,,
2021/11/18 21:53'01,44518.91182,25.1,25.2,,,,,,
2021/11/18 21:54'01,44518.91251,25.1,25.2,,,,,,
2021/11/18 21:55'01,44518.91321,25.1,25.2,,,,,,
2021/11/18 21:56'01,44518.9139,25,25.2,,,,,,
2021/11/18 21:57'01,44518.91459,25,25.2,,,,,,
2021/11/18 21:58'01,44518.91529,25,25.2,,,,,,
2021/11/18 21:59'01,44518.91598,25,25.2,,,,,,
2021/11/18 22:00'01,44518.91668,25,25.1,,,,,,
2021/11/18 22:01'01,44518.91737,25,25.1,,,,,,
2021/11/18 22:02'01,44518.91807,25,25.1,,,,,,
2021/11/18 22:03'01,44518.91876,25,25.1,,,,,,
2021/11/18 22:04'01,44518.91946,25,25.1,,,,,,
2021/11/18 22:05'01,44518.92015,25,25.1,,,,,,
2021/11/18 22:06'01,44518.92084,25,25.1,,,,,,
2021/11/18 22:07'01,44518.92154,25,25.1,,,,,,
2021/11/18 22:08'01,44518.92223,24.9,25.1,,,,,,
2021/11/18 22:09'01,44518.92293,24.9,25.1,,,,,,
2021/11/18 22:10'01,44518.92362,24.9,25.1,,,,,,
2021/11/18 22:11'01,44518.92432,24.9,25.1,,,,,,
2021/11/18 22:12'01,44518.92501,24.9,25.1,,,,,,
2021/11/18 22:13'01,44518.92571,24.9,25.1,,,,,,
2021/11/18 22:14'01,44518.9264,24.9,25,,,,,,
2021/11/18 22:15'01,44518.92709,24.9,25,,,,,,
2021/11/18 22:16'01,44518.92779,24.9,25,,,,,,
2021/11/18 22:17'01,44518.92848,24.9,25,,,,,,
2021/11/18 22:18'01,44518.92918,24.9,25,,,,,,
2021/11/18 22:19'01,44518.92987,24.9,25,,,,,,
2021/11/18 22:20'01,44518.93057,24.9,25,,,,,,
2021/11/18 22:21'01,44518.93126,24.9,25,,,,,,
2021/11/18 22:22'01,44518.93196,24.8,25,,,,,,
2021/11/18 22:23'01,44518.93265,24.8,25,,,,,,
2021/11/18 22:24'01,44518.93334,24.8,25,,,,,,
2021/11/18 22:25'01,44518.93404,24.8,25,,,,,,
2021/11/18 22:26'01,44518.93473,24.8,25,,,,,,
2021/11/18 22:27'01,44518.93543,24.8,25,,,,,,
2021/11/18 22:28'01,44518.93612,24.8,25,,,,,,
2021/11/18 22:29'01,44518.93682,24.8,24.9,,,,,,
2021/11/18 22:30'01,44518.93751,24.8,24.9,,,,,,
2021/11/18 22:31'01,44518.93821,24.8,24.9,,,,,,
2021/11/18 22:32'01,44518.9389,24.8,24.9,,,,,,
2021/11/18 22:33'01,44518.93959,24.8,24.9,,,,,,
2021/11/18 22:34'01,44518.94029,24.8,24.9,,,,,,
2021/11/18 22:35'01,44518.94098,24.8,24.9,,,,,,
2021/11/18 22:36'01,44518.94168,24.8,24.9,,,,,,
2021/11/18 22:37'01,44518.94237,24.7,24.9,,,,,,
2021/11/18 22:38'01,44518.94307,24.7,24.9,,,,,,
2021/11/18 22:39'01,44518.94376,24.7,24.9,,,,,,
2021/11/18 22:40'01,44518.94446,24.7,24.9,,,,,,
2021/11/18 22:41'01,44518.94515,24.7,24.9,,,,,,
2021/11/18 22:42'01,44518.94584,24.7,24.9,,,,,,
2021/11/18 22:43'01,44518.94654,24.7,24.9,,,,,,
2021/11/18 22:44'01,44518.94723,24.7,24.9,,,,,,
2021/11/18 22:45'01,44518.94793,24.7,24.9,,,,,,
2021/11/18 22:46'01,44518.94862,24.7,24.8,,,,,,
2021/11/18 22:47'01,44518.94932,24.7,24.8,,,,,,
2021/11/18 22:48'01,44518.95001,24.7,24.8,,,,,,
2021/11/18 22:49'01,44518.95071,24.7,24.8,,,,,,
2021/11/18 22:50'01,44518.9514,24.7,24.8,,,,,,
2021/11/18 22:51'01,44518.95209,24.7,24.8,,,,,,
2021/11/18 22:52'01,44518.95279,24.7,24.8,,,,,,
2021/11/18 22:53'01,44518.95348,24.7,24.8,,,,,,
2021/11/18 22:54'01,44518.95418,24.7,24.8,,,,,,
2021/11/18 22:55'01,44518.95487,24.7,24.8,,,,,,
2021/11/18 22:56'01,44518.95557,24.6,24.8,,,,,,
2021/11/18 22:57'01,44518.95626,24.6,24.8,,,,,,
2021/11/18 22:58'01,44518.95696,24.6,24.8,,,,,,
2021/11/18 22:59'01,44518.95765,24.6,24.8,,,,,,
2021/11/18 23:00'01,44518.95834,24.6,24.8,,,,,,
2021/11/18 23:01'01,44518.95904,24.6,24.8,,,,,,
2021/11/18 23:02'01,44518.95973,24.6,24.7,,,,,,
2021/11/18 23:03'01,44518.96043,24.6,24.7,,,,,,
2021/11/18 23:04'01,44518.96112,24.6,24.7,,,,,,
2021/11/18 23:05'01,44518.96182,24.6,24.7,,,,,,
2021/11/18 23:06'01,44518.96251,24.6,24.7,,,,,,
2021/11/18 23:07'01,44518.96321,24.6,24.7,,,,,,
2021/11/18 23:08'01,44518.9639,24.6,24.7,,,,,,
2021/11/18 23:09'01,44518.96459,24.6,24.7,,,,,,
2021/11/18 23:10'01,44518.96529,24.6,24.7,,,,,,
2021/11/18 23:11'01,44518.96598,24.6,24.7,,,,,,
2021/11/18 23:12'01,44518.96668,24.6,24.7,,,,,,
2021/11/18 23:13'01,44518.96737,24.6,24.7,,,,,,
2021/11/18 23:14'01,44518.96807,24.6,24.7,,,,,,
2021/11/18 23:15'01,44518.96876,24.5,24.7,,,,,,
2021/11/18 23:16'01,44518.96946,24.6,24.7,,,,,,
2021/11/18 23:17'01,44518.97015,24.5,24.7,,,,,,
2021/11/18 23:18'01,44518.97084,24.5,24.7,,,,,,
2021/11/18 23:19'01,44518.97154,24.5,24.7,,,,,,
2021/11/18 23:20'01,44518.97223,24.5,24.6,,,,,,
2021/11/18 23:21'01,44518.97293,24.5,24.6,,,,,,
2021/11/18 23:22'01,44518.97362,24.5,24.6,,,,,,
2021/11/18 23:23'01,44518.97432,24.5,24.6,,,,,,
2021/11/18 23:24'01,44518.97501,24.5,24.6,,,,,,
2021/11/18 23:25'01,44518.97571,24.5,24.6,,,,,,
2021/11/18 23:26'01,44518.9764,24.5,24.6,,,,,,
2021/11/18 23:27'01,44518.97709,24.5,24.6,,,,,,
2021/11/18 23:28'01,44518.97779,24.5,24.6,,,,,,
2021/11/18 23:29'01,44518.97848,24.5,24.6,,,,,,
2021/11/18 23:30'01,44518.97918,24.5,24.6,,,,,,
2021/11/18 23:31'01,44518.97987,24.5,24.6,,,,,,
2021/11/18 23:32'01,44518.98057,24.5,24.6,,,,,,
2021/11/18 23:33'01,44518.98126,24.5,24.6,,,,,,
2021/11/18 23:34'01,44518.98196,24.5,24.6,,,,,,
2021/11/18 23:35'01,44518.98265,24.5,24.6,,,,,,
2021/11/18 23:36'01,44518.98334,24.5,24.6,,,,,,
2021/11/18 23:37'01,44518.98404,24.5,24.6,,,,,,
2021/11/18 23:38'01,44518.98473,24.4,24.6,,,,,,
2021/11/18 23:39'01,44518.98543,24.4,24.6,,,,,,
2021/11/18 23:40'01,44518.98612,24.4,24.6,,,,,,
2021/11/18 23:41'01,44518.98682,24.4,24.5,,,,,,
2021/11/18 23:42'01,44518.98751,24.4,24.5,,,,,,
2021/11/18 23:43'01,44518.98821,24.4,24.5,,,,,,
2021/11/18 23:44'01,44518.9889,24.4,24.5,,,,,,
2021/11/18 23:45'01,44518.98959,24.4,24.5,,,,,,
2021/11/18 23:46'01,44518.99029,24.4,24.5,,,,,,
2021/11/18 23:47'01,44518.99098,24.4,24.5,,,,,,
2021/11/18 23:48'01,44518.99168,24.4,24.5,,,,,,
2021/11/18 23:49'01,44518.99237,24.4,24.5,,,,,,
2021/11/18 23:50'01,44518.99307,24.4,24.5,,,,,,
2021/11/18 23:51'01,44518.99376,24.4,24.5,,,,,,
2021/11/18 23:52'01,44518.99446,24.4,24.5,,,,,,
2021/11/18 23:53'01,44518.99515,24.4,24.5,,,,,,
2021/11/18 23:54'01,44518.99584,24.4,24.5,,,,,,
2021/11/18 23:55'01,44518.99654,24.4,24.5,,,,,,
2021/11/18 23:56'01,44518.99723,24.4,24.5,,,,,,
2021/11/18 23:57'01,44518.99793,24.4,24.5,,,,,,
2021/11/18 23:58'01,44518.99862,24.4,24.5,,,,,,
2021/11/18 23:59'01,44518.99932,24.4,24.5,,,,,,
2021/11/19 00:00'01,44519.00001,24.4,24.4,,,,,,
2021/11/19 00:01'01,44519.00071,24.4,24.4,,,,,,
2021/11/19 00:02'01,44519.0014,24.4,24.4,,,,,,
2021/11/19 00:03'01,44519.00209,24.3,24.4,,,,,,
2021/11/19 00:04'01,44519.00279,24.3,24.4,,,,,,
2021/11/19 00:05'01,44519.00348,24.3,24.4,,,,,,
2021/11/19 00:06'01,44519.00418,24.3,24.4,,,,,,
2021/11/19 00:07'01,44519.00487,24.3,24.4,,,,,,
2021/11/19 00:08'01,44519.00557,24.3,24.4,,,,,,
2021/11/19 00:09'01,44519.00626,24.3,24.4,,,,,,
2021/11/19 00:10'01,44519.00696,24.3,24.4,,,,,,
2021/11/19 00:11'01,44519.00765,24.3,24.4,,,,,,
2021/11/19 00:12'01,44519.00834,24.3,24.4,,,,,,
2021/11/19 00:13'01,44519.00904,24.3,24.4,,,,,,
2021/11/19 00:14'01,44519.00973,24.3,24.4,,,,,,
2021/11/19 00:15'01,44519.01043,24.3,24.4,,,,,,
2021/11/19 00:16'01,44519.01112,24.3,24.4,,,,,,
2021/11/19 00:17'01,44519.01182,24.3,24.4,,,,,,
2021/11/19 00:18'01,44519.01251,24.3,24.4,,,,,,
2021/11/19 00:19'01,44519.01321,24.3,24.4,,,,,,
2021/11/19 00:20'01,44519.0139,24.3,24.4,,,,,,
2021/11/19 00:21'01,44519.01459,24.3,24.4,,,,,,
2021/11/19 00:22'01,44519.01529,24.3,24.3,,,,,,
2021/11/19 00:23'01,44519.01598,24.3,24.3,,,,,,
2021/11/19 00:24'01,44519.01668,24.3,24.3,,,,,,
2021/11/19 00:25'01,44519.01737,24.3,24.3,,,,,,
2021/11/19 00:26'01,44519.01807,24.2,24.3,,,,,,
2021/11/19 00:27'01,44519.01876,24.2,24.3,,,,,,
2021/11/19 00:28'01,44519.01946,24.2,24.3,,,,,,
2021/11/19 00:29'01,44519.02015,24.2,24.3,,,,,,
2021/11/19 00:30'01,44519.02084,24.2,24.3,,,,,,
2021/11/19 00:31'01,44519.02154,24.2,24.3,,,,,,
2021/11/19 00:32'01,44519.02223,24.2,24.3,,,,,,
2021/11/19 00:33'01,44519.02293,24.2,24.3,,,,,,
2021/11/19 00:34'01,44519.02362,24.2,24.3,,,,,,
2021/11/19 00:35'01,44519.02432,24.2,24.3,,,,,,
2021/11/19 00:36'01,44519.02501,24.2,24.3,,,,,,
2021/11/19 00:37'01,44519.02571,24.2,24.3,,,,,,
2021/11/19 00:38'01,44519.0264,24.2,24.3,,,,,,
2021/11/19 00:39'01,44519.02709,24.2,24.3,,,,,,
2021/11/19 00:40'01,44519.02779,24.2,24.3,,,,,,
2021/11/19 00:41'01,44519.02848,24.2,24.3,,,,,,
2021/11/19 00:42'01,44519.02918,24.2,24.3,,,,,,
2021/11/19 00:43'01,44519.02987,24.2,24.3,,,,,,
2021/11/19 00:44'01,44519.03057,24.2,24.2,,,,,,
2021/11/19 00:45'01,44519.03126,24.2,24.2,,,,,,
2021/11/19 00:46'01,44519.03196,24.2,24.2,,,,,,
2021/11/19 00:47'01,44519.03265,24.2,24.2,,,,,,
