éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2021-01-20 00:00:00,23.6,23.6,22,22,22.8,22.8,24.4,24.4,24.4,20.4
2021-01-20 00:30:00,23.6,23.6,21.6,21.6,22.4,22.4,24.4,24.4,24.4,20.4
2021-01-20 01:00:00,23.2,23.2,21.6,21.6,22.4,22.4,24.4,24.4,24.4,20
2021-01-20 01:30:00,23.2,23.2,21.6,21.6,22.4,22.4,24,24,24,20
2021-01-20 02:00:00,23.2,23.2,21.2,21.2,22.4,22.4,24,24,24,20
2021-01-20 02:30:00,23.2,23.2,21.2,21.2,22.1,22.1,24,24,24,20
2021-01-20 03:00:00,23.2,23.2,21.2,21.2,22.1,22.1,24,24,24,19.6
2021-01-20 03:30:00,22.8,22.8,20.8,20.8,22.1,22.1,23.6,23.6,23.6,19.6
2021-01-20 04:00:00,22.8,22.8,20.8,20.8,22.1,22.1,23.6,23.6,23.6,19.6
2021-01-20 04:30:00,22.8,22.8,20.8,20.8,22.1,22.1,23.6,23.6,23.6,19.6
2021-01-20 05:00:00,22.8,22.8,20.8,20.8,22.1,22.1,23.6,23.6,23.6,19.6
2021-01-20 05:30:00,22.8,22.8,20.8,20.8,21.7,21.7,23.2,23.2,23.2,19.6
2021-01-20 06:00:00,22.8,22.8,20.4,20.4,21.7,21.7,23.2,23.2,23.2,19.2
2021-01-20 06:30:00,22.8,22.8,20.4,20.4,21.7,21.7,23.2,23.2,23.2,19.2
2021-01-20 07:00:00,22.8,22.8,20.4,20.4,21.7,21.7,23.2,23.2,23.2,19.2
2021-01-20 07:30:00,23.6,23.6,24.8,24.8,21.7,21.7,20.5,20.5,20.5,19.2
2021-01-20 08:00:00,24.4,24.4,26,26,22.1,22.1,20.9,20.9,20.9,19.2
2021-01-20 08:30:00,25.2,25.2,26.8,26.8,22.4,22.4,21.3,21.3,21.3,19.2
2021-01-20 09:00:00,25.6,25.6,27.2,27.2,22.8,22.8,21.7,21.7,21.7,19.6
2021-01-20 09:30:00,25.6,25.6,27.2,27.2,23.6,23.6,22.4,22.4,22.4,20
2021-01-20 10:00:00,25.6,25.6,27.6,27.6,24,24,22.8,22.8,22.8,20
2021-01-20 10:30:00,25.2,25.2,25.2,25.2,23.6,23.6,22.4,22.4,22.4,20.4
2021-01-20 11:00:00,25.2,25.2,25.6,25.6,23.6,23.6,22.4,22.4,22.4,20.8
2021-01-20 11:30:00,24.8,24.8,24.4,24.4,23.6,23.6,22.1,22.1,22.1,20.8
2021-01-20 12:00:00,25.2,25.2,24.8,24.8,24,24,22.4,22.4,22.4,20.8
2021-01-20 12:30:00,25.6,25.6,25.2,25.2,24,24,22.8,22.8,22.8,21.2
2021-01-20 13:00:00,24.8,24.8,24.4,24.4,24,24,22.4,22.4,22.4,21.2
2021-01-20 13:30:00,24.8,24.8,24.8,24.8,24,24,22.8,22.8,22.8,21.6
2021-01-20 14:00:00,25.2,25.2,25.2,25.2,24.4,24.4,23.2,23.2,23.2,21.6
2021-01-20 14:30:00,25.6,25.6,24.8,24.8,24.8,24.8,23.2,23.2,23.2,21.6
2021-01-20 15:00:00,25.2,25.2,24.4,24.4,24.8,24.8,23.2,23.2,23.2,22
2021-01-20 15:30:00,25.2,25.2,24.4,24.4,25.2,25.2,23.6,23.6,23.6,21.2
2021-01-20 16:00:00,25.6,25.6,25.2,25.2,25.6,25.6,24,24,24,21.2
2021-01-20 16:30:00,26,26,25.2,25.2,25.6,25.6,23.6,23.6,23.6,21.6
2021-01-20 17:00:00,25.6,25.6,24.8,24.8,25.2,25.2,23.6,23.6,23.6,20.8
2021-01-20 17:30:00,25.2,25.2,24.4,24.4,25.2,25.2,23.2,23.2,23.2,21.2
2021-01-20 18:00:00,25.6,25.6,25.6,25.6,24.8,24.8,23.2,23.2,23.2,22.4
2021-01-20 18:30:00,25.6,25.6,25.6,25.6,24.8,24.8,22.8,22.8,22.8,22.8
2021-01-20 19:00:00,25.2,25.2,25.2,25.2,24.4,24.4,22.8,22.8,22.8,22
2021-01-20 19:30:00,25.2,25.2,25.2,25.2,24.4,24.4,22.8,22.8,22.8,21.6
2021-01-20 20:00:00,25.2,25.2,21.2,21.2,24,24,22.4,22.4,22.4,21.6
2021-01-20 20:30:00,24.8,24.8,22,22,23.6,23.6,24.4,24.4,24.4,21.2
2021-01-20 21:00:00,24.8,24.8,22.4,22.4,23.6,23.6,25.2,25.2,25.2,21.2
2021-01-20 21:30:00,24.4,24.4,22.4,22.4,23.6,23.6,25.6,25.6,25.6,20.8
2021-01-20 22:00:00,24.4,24.4,22.4,22.4,23.2,23.2,25.6,25.6,25.6,20.8
2021-01-20 22:30:00,24,24,22.4,22.4,23.2,23.2,25.2,25.2,25.2,20.8
2021-01-20 23:00:00,24,24,22.4,22.4,23.2,23.2,25.2,25.2,25.2,20.4
2021-01-20 23:30:00,24,24,22.4,22.4,23.2,23.2,24.8,24.8,24.8,20.4
