éûä‘,4f0ê›íËâ∑ìx,4f0â^ì]ÉÇÅ[Éh,4f0ïóë¨,4f0ãzçûâ∑ìx,4f1ê›íËâ∑ìx,4f1â^ì]ÉÇÅ[Éh,4f1ïóë¨,4f1ãzçûâ∑ìx,4f2ê›íËâ∑ìx,4f2â^ì]ÉÇÅ[Éh,4f2ïóë¨,4f2ãzçûâ∑ìx,4f3ê›íËâ∑ìx,4f3â^ì]ÉÇÅ[Éh,4f3ïóë¨,4f3ãzçûâ∑ìx,4f4ê›íËâ∑ìx,4f4â^ì]ÉÇÅ[Éh,4f4ïóë¨,4f4ãzçûâ∑ìx,4f5ê›íËâ∑ìx,4f5â^ì]ÉÇÅ[Éh,4f5ïóë¨,4f5ãzçûâ∑ìx,4f6ê›íËâ∑ìx,4f6â^ì]ÉÇÅ[Éh,4f6ïóë¨,4f6ãzçûâ∑ìx,4f7ê›íËâ∑ìx,4f7â^ì]ÉÇÅ[Éh,4f7ïóë¨,4f7ãzçûâ∑ìx,4f8ê›íËâ∑ìx,4f8â^ì]ÉÇÅ[Éh,4f8ïóë¨,4f8ãzçûâ∑ìx,4f9ê›íËâ∑ìx,4f9â^ì]ÉÇÅ[Éh,4f9ïóë¨,4f9ãzçûâ∑ìx,äOãCâ∑
2020-12-14 00:57:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.9
2020-12-14 00:58:00,28,0.0,3,21.833,28,0.0,3,21.833,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 00:59:00,28,0.0,3,21.966,28,0.0,3,21.966,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 01:00:00,28,0.0,3,22.1,28,0.0,3,22.1,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 01:01:00,28,0.0,3,22.1,28,0.0,3,22.1,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 01:02:00,28,0.0,3,22.1,28,0.0,3,22.1,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 01:03:00,28,0.0,3,22.1,28,0.0,3,22.1,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 01:04:00,28,0.0,3,21.967,28,0.0,3,21.967,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.8
2020-12-14 01:05:00,28,0.0,3,21.834,28,0.0,3,21.834,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.7
2020-12-14 01:06:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.7
2020-12-14 01:07:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.7
2020-12-14 01:08:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.7
2020-12-14 01:09:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.7
2020-12-14 01:10:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.6
2020-12-14 01:11:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.6
2020-12-14 01:12:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.6
2020-12-14 01:13:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.6
2020-12-14 01:14:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.6
2020-12-14 01:15:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.5
2020-12-14 01:16:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.5
2020-12-14 01:17:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.5
2020-12-14 01:18:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.5
2020-12-14 01:19:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.467,17,0,3,19.467,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.5
2020-12-14 01:20:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.334,17,0,3,19.334,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.4
2020-12-14 01:21:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.4
2020-12-14 01:22:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.333,17,0,3,19.333,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.4
2020-12-14 01:23:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.466,17,0,3,19.466,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.4
2020-12-14 01:24:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.4
2020-12-14 01:25:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.3
2020-12-14 01:26:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.3
2020-12-14 01:27:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.3
2020-12-14 01:28:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.3
2020-12-14 01:29:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.3
2020-12-14 01:30:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:31:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.467,17,0,3,19.467,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:32:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.334,17,0,3,19.334,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:33:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:34:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:35:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:36:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:37:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:38:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:39:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:40:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:41:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:42:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:43:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:44:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:45:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:46:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:47:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
2020-12-14 01:48:00,28,0.0,3,21.7,28,0.0,3,21.7,22,0,3,21,22,0,3,21,17,0,3,19.2,17,0,3,19.2,17,0,3,19.6,17,0,3,19.6,17,0,3,19.6,22,0,3,20,7.2
