éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2020-12-14 00:00:00,22.8,22.8,20.4,20.4,22.1,22.1,23.6,23.6,23.6,24.4
2020-12-14 00:30:00,22.8,22.8,20.4,20.4,22.1,22.1,23.6,23.6,23.6,24.4
2020-12-14 01:00:00,22.4,22.4,20.4,20.4,22.1,22.1,23.6,23.6,23.6,24.4
2020-12-14 01:30:00,22.4,22.4,20.4,20.4,21.7,21.7,23.6,23.6,23.6,24.4
2020-12-14 02:00:00,22.4,22.4,20.4,20.4,21.7,21.7,23.6,23.6,23.6,24.4
2020-12-14 02:30:00,22.4,22.4,20,20,21.7,21.7,23.6,23.6,23.6,24.4
2020-12-14 03:00:00,22.4,22.4,20,20,21.7,21.7,23.6,23.6,23.6,24.4
2020-12-14 03:30:00,22.4,22.4,20,20,21.7,21.7,23.2,23.2,23.2,24.4
2020-12-14 04:00:00,22.4,22.4,20,20,21.7,21.7,23.2,23.2,23.2,24.4
2020-12-14 04:30:00,22.4,22.4,20,20,21.7,21.7,23.2,23.2,23.2,24.4
2020-12-14 05:00:00,22.4,22.4,20,20,21.7,21.7,23.2,23.2,23.2,24
2020-12-14 05:30:00,22.4,22.4,20,20,21.7,21.7,23.2,23.2,23.2,24
2020-12-14 06:00:00,22.4,22.4,20,20,21.7,21.7,23.2,23.2,23.2,24
2020-12-14 06:30:00,22.4,22.4,23.2,23.2,21.7,21.7,23.2,23.2,23.2,24
2020-12-14 07:00:00,26,26,26.8,26.8,22.4,22.4,23.6,23.6,23.6,24
2020-12-14 07:30:00,26,26,27.2,27.2,23.2,23.2,22.8,22.8,22.8,24.4
2020-12-14 08:00:00,26,26,27.6,27.6,23.2,23.2,22.8,22.8,22.8,24
2020-12-14 08:30:00,26,26,27.6,27.6,23.2,23.2,23.2,23.2,23.2,24
2020-12-14 09:00:00,26,26,28.1,28.1,23.6,23.6,23.2,23.2,23.2,24
2020-12-14 09:30:00,26.4,26.4,28.1,28.1,24,24,23.6,23.6,23.6,24
2020-12-14 10:00:00,26.4,26.4,28.5,28.5,24.4,24.4,24,24,24,23.6
2020-12-14 10:30:00,26.8,26.8,28.9,28.9,24.4,24.4,24.4,24.4,24.4,23.6
2020-12-14 11:00:00,26.8,26.8,28.9,28.9,24.8,24.8,24.4,24.4,24.4,24.4
2020-12-14 11:30:00,27.2,27.2,28.9,28.9,25.2,25.2,24.4,24.4,24.4,25.2
2020-12-14 12:00:00,27.2,27.2,28.9,28.9,25.2,25.2,24.8,24.8,24.8,24.8
2020-12-14 12:30:00,27.2,27.2,28.5,28.5,25.2,25.2,24,24,24,24.4
2020-12-14 13:00:00,26.8,26.8,26.4,26.4,25.2,25.2,23.2,23.2,23.2,25.2
2020-12-14 13:30:00,26,26,24.8,24.8,24.8,24.8,22.8,22.8,22.8,24.4
2020-12-14 14:00:00,25.6,25.6,24.4,24.4,24.4,24.4,22.8,22.8,22.8,25.2
2020-12-14 14:30:00,25.6,25.6,24,24,24.4,24.4,22.4,22.4,22.4,23.2
2020-12-14 15:00:00,25.2,25.2,24,24,24.4,24.4,22.4,22.4,22.4,23.6
2020-12-14 15:30:00,25.2,25.2,24.4,24.4,24.4,24.4,23.2,23.2,23.2,24.4
2020-12-14 16:00:00,25.2,25.2,23.6,23.6,24.4,24.4,23.2,23.2,23.2,24.8
2020-12-14 16:30:00,25.2,25.2,23.6,23.6,24.4,24.4,23.2,23.2,23.2,24.8
2020-12-14 17:00:00,24.8,24.8,23.2,23.2,24.4,24.4,22.8,22.8,22.8,24.4
2020-12-14 17:30:00,24.8,24.8,23.2,23.2,24.4,24.4,22.8,22.8,22.8,24.8
2020-12-14 18:00:00,24.8,24.8,22.8,22.8,24,24,22.8,22.8,22.8,24.8
2020-12-14 18:30:00,24.4,24.4,22.8,22.8,23.6,23.6,22.4,22.4,22.4,24.4
2020-12-14 19:00:00,24.4,24.4,22.4,22.4,23.6,23.6,22.4,22.4,22.4,24.8
2020-12-14 19:30:00,24,24,22.1,22.1,23.2,23.2,22.4,22.4,22.4,24.8
2020-12-14 20:00:00,23.6,23.6,22.1,22.1,22.8,22.8,22.1,22.1,22.1,24
2020-12-14 20:30:00,23.6,23.6,22.1,22.1,22.8,22.8,21.7,21.7,21.7,25.6
2020-12-14 21:00:00,23.6,23.6,22.4,22.4,22.8,22.8,21.7,21.7,21.7,25.6
2020-12-14 21:30:00,23.2,23.2,22.4,22.4,22.4,22.4,21.3,21.3,21.3,25.6
2020-12-14 22:00:00,23.2,23.2,22.1,22.1,22.4,22.4,21.3,21.3,21.3,24.8
2020-12-14 22:30:00,23.2,23.2,23.6,23.6,22.4,22.4,22.4,22.4,22.4,24.8
2020-12-14 23:00:00,23.2,23.2,24.8,24.8,22.4,22.4,23.6,23.6,23.6,24.8
2020-12-14 23:30:00,23.2,23.2,25.6,25.6,22.4,22.4,24.4,24.4,24.4,24.8
