éûä‘,5f0ê›íËâ∑ìx,5f0â^ì]ÉÇÅ[Éh,5f0ïóë¨,5f0ãzçûâ∑ìx,5f1ê›íËâ∑ìx,5f1â^ì]ÉÇÅ[Éh,5f1ïóë¨,5f1ãzçûâ∑ìx,5f2ê›íËâ∑ìx,5f2â^ì]ÉÇÅ[Éh,5f2ïóë¨,5f2ãzçûâ∑ìx,5f3ê›íËâ∑ìx,5f3â^ì]ÉÇÅ[Éh,5f3ïóë¨,5f3ãzçûâ∑ìx,5f4ê›íËâ∑ìx,5f4â^ì]ÉÇÅ[Éh,5f4ïóë¨,5f4ãzçûâ∑ìx,5f5ê›íËâ∑ìx,5f5â^ì]ÉÇÅ[Éh,5f5ïóë¨,5f5ãzçûâ∑ìx,5f6ê›íËâ∑ìx,5f6â^ì]ÉÇÅ[Éh,5f6ïóë¨,5f6ãzçûâ∑ìx,5f7ê›íËâ∑ìx,5f7â^ì]ÉÇÅ[Éh,5f7ïóë¨,5f7ãzçûâ∑ìx,5f8ê›íËâ∑ìx,5f8â^ì]ÉÇÅ[Éh,5f8ïóë¨,5f8ãzçûâ∑ìx,5f9ê›íËâ∑ìx,5f9â^ì]ÉÇÅ[Éh,5f9ïóë¨,5f9ãzçûâ∑ìx,5ãCâ∑
2021-01-15 00:24:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.7
2021-01-15 00:25:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:26:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:27:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:28:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:29:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:30:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.8,22,0,3,22.8,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:31:00,22,0,3,24.267,22,0,3,24.267,22,0,3,22.667,22,0,3,22.667,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:32:00,22,0,3,24.134,22,0,3,24.134,22,0,3,22.534,22,0,3,22.534,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:33:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:34:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:35:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:36:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.6
2021-01-15 00:37:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:38:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:39:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:40:00,22,0,3,24.133,22,0,3,24.133,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:41:00,22,0,3,24.266,22,0,3,24.266,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:42:00,22,0,3,24.4,22,0,3,24.4,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:43:00,22,0,3,24.267,22,0,3,24.267,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:44:00,22,0,3,24.134,22,0,3,24.134,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:45:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:46:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.5
2021-01-15 00:47:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:48:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:49:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:50:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:51:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:52:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:53:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:54:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:55:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:56:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:57:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.3
2021-01-15 00:58:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 00:59:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 01:00:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 01:01:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 01:02:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 01:03:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.4
2021-01-15 01:04:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.3
2021-01-15 01:05:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.3
2021-01-15 01:06:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.3
2021-01-15 01:07:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.3
2021-01-15 01:08:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.3
2021-01-15 01:09:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:10:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:11:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:12:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:13:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:14:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:15:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.8,7.2
2021-01-15 01:16:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.467,23,0,1,25.467,23,0,1,25.467,22,0,1,20.8,7.2
2021-01-15 01:17:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.334,23,0,1,25.334,23,0,1,25.334,22,0,1,20.8,7.2
2021-01-15 01:18:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.8,7.2
2021-01-15 01:19:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.333,23,0,1,25.333,23,0,1,25.333,22,0,1,20.667,7.2
2021-01-15 01:20:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.466,23,0,1,25.466,23,0,1,25.466,22,0,1,20.534,7.2
2021-01-15 01:21:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.6,23,0,1,25.6,23,0,1,25.6,22,0,1,20.4,7.2
2021-01-15 01:22:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.467,23,0,1,25.467,23,0,1,25.467,22,0,1,20.4,7.2
2021-01-15 01:23:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.334,23,0,1,25.334,23,0,1,25.334,22,0,1,20.4,7.2
2021-01-15 01:24:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.2
2021-01-15 01:25:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:26:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:27:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:28:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:29:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:30:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:31:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:32:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:33:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:34:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:35:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:36:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:37:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:38:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:39:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:40:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:41:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:42:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:43:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:44:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7.1
2021-01-15 01:45:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7
2021-01-15 01:46:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7
2021-01-15 01:47:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7
2021-01-15 01:48:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.6,23,0,1,23.6,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7
2021-01-15 01:49:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.467,23,0,1,23.467,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7
2021-01-15 01:50:00,22,0,3,24,22,0,3,24,22,0,3,22.4,22,0,3,22.4,23,0,1,23.334,23,0,1,23.334,23,0,1,25.2,23,0,1,25.2,23,0,1,25.2,22,0,1,20.4,7
