éûä‘,4f0ê›íËâ∑ìx,4f0â^ì]ÉÇÅ[Éh,4f0ïóë¨,4f0ãzçûâ∑ìx,4f1ê›íËâ∑ìx,4f1â^ì]ÉÇÅ[Éh,4f1ïóë¨,4f1ãzçûâ∑ìx,4f2ê›íËâ∑ìx,4f2â^ì]ÉÇÅ[Éh,4f2ïóë¨,4f2ãzçûâ∑ìx,4f3ê›íËâ∑ìx,4f3â^ì]ÉÇÅ[Éh,4f3ïóë¨,4f3ãzçûâ∑ìx,4f4ê›íËâ∑ìx,4f4â^ì]ÉÇÅ[Éh,4f4ïóë¨,4f4ãzçûâ∑ìx,4f5ê›íËâ∑ìx,4f5â^ì]ÉÇÅ[Éh,4f5ïóë¨,4f5ãzçûâ∑ìx,4f6ê›íËâ∑ìx,4f6â^ì]ÉÇÅ[Éh,4f6ïóë¨,4f6ãzçûâ∑ìx,4f7ê›íËâ∑ìx,4f7â^ì]ÉÇÅ[Éh,4f7ïóë¨,4f7ãzçûâ∑ìx,4f8ê›íËâ∑ìx,4f8â^ì]ÉÇÅ[Éh,4f8ïóë¨,4f8ãzçûâ∑ìx,4f9ê›íËâ∑ìx,4f9â^ì]ÉÇÅ[Éh,4f9ïóë¨,4f9ãzçûâ∑ìx,äOãCâ∑
2020-12-22 00:10:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.666,19,0,3,21.666,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:11:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.832,19,0,3,21.832,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:12:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:13:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:14:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:15:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:16:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:17:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:18:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.8,4.6
2020-12-22 00:19:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.667,4.6
2020-12-22 00:20:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.534,4.6
2020-12-22 00:21:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.6
2020-12-22 00:22:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.6
2020-12-22 00:23:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.6
2020-12-22 00:24:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.6
2020-12-22 00:25:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.6
2020-12-22 00:26:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:27:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:28:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:29:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:30:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:31:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:32:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:33:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:34:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:35:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:36:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:37:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.5
2020-12-22 00:38:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:39:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:40:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:41:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:42:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:43:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:44:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:45:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.6,17,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:46:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.834,19,0,3,21.834,17,0,3,21.6,17,0,3,21.6,20,0,3,21.467,20,0,3,21.467,20,0,3,21.467,20,0,3,20.4,4.4
2020-12-22 00:47:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.668,19,0,3,21.668,17,0,3,21.6,17,0,3,21.6,20,0,3,21.334,20,0,3,21.334,20,0,3,21.334,20,0,3,20.4,4.4
2020-12-22 00:48:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.6,17,0,3,21.6,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.4
2020-12-22 00:49:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.467,17,0,3,21.467,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.4
2020-12-22 00:50:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.334,17,0,3,21.334,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.4
2020-12-22 00:51:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.4
2020-12-22 00:52:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.666,19,0,3,21.666,17,0,3,21.2,17,0,3,21.2,20,0,3,21.333,20,0,3,21.333,20,0,3,21.333,20,0,3,20.4,4.4
2020-12-22 00:53:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.832,19,0,3,21.832,17,0,3,21.2,17,0,3,21.2,20,0,3,21.466,20,0,3,21.466,20,0,3,21.466,20,0,3,20.4,4.4
2020-12-22 00:54:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,22,19,0,3,22,17,0,3,21.2,17,0,3,21.2,20,0,3,21.6,20,0,3,21.6,20,0,3,21.6,20,0,3,20.4,4.4
2020-12-22 00:55:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.834,19,0,3,21.834,17,0,3,21.2,17,0,3,21.2,20,0,3,21.467,20,0,3,21.467,20,0,3,21.467,20,0,3,20.4,4.3
2020-12-22 00:56:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.668,19,0,3,21.668,17,0,3,21.2,17,0,3,21.2,20,0,3,21.334,20,0,3,21.334,20,0,3,21.334,20,0,3,20.4,4.3
2020-12-22 00:57:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.3
2020-12-22 00:58:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.3
2020-12-22 00:59:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.3
2020-12-22 01:00:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.3
2020-12-22 01:01:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.3
2020-12-22 01:02:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.2
2020-12-22 01:03:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.2
2020-12-22 01:04:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.2
2020-12-22 01:05:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.2
2020-12-22 01:06:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.2
2020-12-22 01:07:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.2
2020-12-22 01:08:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.1
2020-12-22 01:09:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.1
2020-12-22 01:10:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.1
2020-12-22 01:11:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.1
2020-12-22 01:12:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.1
2020-12-22 01:13:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4.1
2020-12-22 01:14:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4
2020-12-22 01:15:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,4
2020-12-22 01:16:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:17:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:18:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:19:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:20:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:21:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:22:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:23:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:24:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:25:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:26:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:27:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.2,17,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:28:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,21.067,17,0,3,21.067,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:29:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.934,17,0,3,20.934,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:30:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:31:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:32:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:33:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:34:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.9
2020-12-22 01:35:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.8
2020-12-22 01:36:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.8
2020-12-22 01:37:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.8
2020-12-22 01:38:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.8
2020-12-22 01:39:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.8
2020-12-22 01:40:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.8
2020-12-22 01:41:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.7
2020-12-22 01:42:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.4,3.7
2020-12-22 01:43:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.267,3.7
2020-12-22 01:44:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20.134,3.7
2020-12-22 01:45:00,20,0.0,3,22.1,20,0.0,3,22.1,19,0,3,21.5,19,0,3,21.5,17,0,3,20.8,17,0,3,20.8,20,0,3,21.2,20,0,3,21.2,20,0,3,21.2,20,0,3,20,3.7
