,time,3f0ãzçûâ∑ìx,3f1ãzçûâ∑ìx,3f2ãzçûâ∑ìx,3f3ãzçûâ∑ìx,3f4ãzçûâ∑ìx,3f5ãzçûâ∑ìx,3f6ãzçûâ∑ìx,3f7ãzçûâ∑ìx,3f8ãzçûâ∑ìx,3f9ãzçûâ∑ìx
796,2021-07-05 13:16:00,25.05764277330871,25.028671046351928,24.550969352805087,24.461335020750923,24.88066103107905,24.967247809597982,25.187965929366488,25.19652094514242,25.19583273813148,23.849025812950288
797,2021-07-05 13:17:00,25.060686923178228,25.030655078853673,24.5642982179544,24.470480158084012,24.87931633151679,24.96628424731103,25.188056206365818,25.196623477623195,25.19598701376008,23.857116722689113
798,2021-07-05 13:18:00,25.06360932344911,25.032585512019104,24.57712579179907,24.47937238404645,24.87802599208805,24.965353335354166,25.18814157504446,25.196721317374074,25.196136359721987,23.865007504534386
799,2021-07-05 13:19:00,25.066415332370898,25.034463953296928,24.589472261556786,24.48801914612673,24.876787787035774,24.96445404660985,25.188222190814557,25.196814681722078,25.19628095868689,23.872703425873226
800,2021-07-05 13:20:00,25.06911005494192,25.03629195930064,24.601356949564508,24.49642766931061,24.87559958664093,24.963585386373357,25.18829820351636,25.196903777796226,25.19642098609274,23.880209621760386
801,2021-07-05 13:21:00,25.071698219741158,25.03807103748884,24.612798353761697,24.504604962763683,24.874459352882138,24.96274639131236,25.188369757630266,25.196988803003567,25.196556610444876,23.887531097360224
802,2021-07-05 13:22:00,25.074184282081355,25.03980264777741,24.6238141862644,24.51255782632982,24.873365135298453,24.9619361284633,25.188436992480412,25.19706994548359,25.196687993602037,23.894672730462872
803,2021-07-05 13:23:00,25.076572501126872,25.0414882041914,24.634421408724183,24.52029285684696,24.872315067045413,24.96115369425953,25.18850004243072,25.19714738454173,25.19681529105013,23.901639284807835
804,2021-07-05 13:24:00,25.07886694966655,25.043129076483172,24.644636266071874,24.52781645427491,24.871307361135173,24.960398213591514,25.188559037069364,25.19722129106291,25.196938652163283,23.908435419871445
805,2021-07-05 13:25:00,25.081071521072502,25.044726591568928,24.654474318139574,24.535134827637297,24.870340306852103,24.95966883889817,25.18861410139288,25.197291827906213,25.19705822045446,23.915065682841444
806,2021-07-05 13:26:00,25.083189936294094,25.04628203487309,24.663950470383053,24.542254000944386,24.869412266336997,24.958964749287723,25.188665355985613,25.19735915028126,25.197174133815746,23.921534500240522
807,2021-07-05 13:27:00,25.08522575337816,25.047796651714982,24.67307900247097,24.549179817539617,24.86852167133012,24.958285149687576,25.18871291718202,25.197423406107173,25.19728652474811,23.92784618161529
808,2021-07-05 13:28:00,25.087182374995688,25.049271656757913,24.681873596061635,24.55591794509609,24.86766702005788,24.957629270022146,25.18875689722736,25.19748473635488,25.19739552058156,23.934004926269218
809,2021-07-05 13:29:00,25.08906305604777,25.05070823729461,24.690347361182518,24.5624738860842,24.866846874271932,24.95699636441737,25.188797404431963,25.197543275373906,25.197501243685593,23.940014833546023
810,2021-07-05 13:30:00,25.090870907453546,25.052107554321548,24.698512861490393,24.56885300869432,24.866059856423426,24.956385710431146,25.18883454331965,25.197599151203466,25.197603811670927,23.945879913387078
811,2021-07-05 13:31:00,25.09365739721633,25.054096954023642,24.71084156498712,24.57787106120067,24.86476490018232,24.955309174714394,25.188939342772652,25.197686969206373,25.19773163360034,23.94241636340218
812,2021-07-05 13:32:00,25.096334492982113,25.056033170715477,24.722710116910072,24.58664049065099,24.86352162090155,24.954269158399118,25.189038917457548,25.19777074083673,25.19785530187307,23.939062493836516
813,2021-07-05 13:33:00,25.09890681032805,25.057917835099026,24.73413698829181,24.59516889011247,24.862327907418145,24.953264473958807,25.18913341385134,25.197850651486398,25.19797497730843,23.93581207946579
814,2021-07-05 13:34:00,25.10137873843588,25.059752523160114,24.74513976538274,24.60346372630412,24.861181772196613,24.952294005670296,25.18922297040458,25.19792687707097,25.19809083103445,23.93266249437563
815,2021-07-05 13:35:00,25.103754469431443,25.061538763802595,24.755735318430013,24.61153227173019,24.860081311746978,24.95135667076065,25.189307721600514,25.19799958547573,25.198203025957426,23.92961118672273
816,2021-07-05 13:36:00,25.10603800773943,25.063278037122675,24.76593978407074,24.61938161170756,24.859024702894306,24.95045140789784,25.189387798043928,25.198068936914147,25.19831170047371,23.926655638972946
817,2021-07-05 13:37:00,25.1082331795548,25.064971766413322,24.775768610747036,24.627018615098265,24.85801019921451,24.94957722131648,25.18946332660605,25.198135084270916,25.19841698568175,23.92379341277545
818,2021-07-05 13:38:00,25.11034364266613,25.066621323707103,24.78523659832125,24.634449915872388,24.85703612764915,24.94873313172302,25.18953443055183,25.19819817343063,25.198519007125448,23.9210221582794
819,2021-07-05 13:39:00,25.112372894621558,25.068228035542546,24.79435792696221,24.64168192152598,24.856100885260812,24.94791818924119,25.1896012296205,25.198258343596002,25.198617885340585,23.918339540416078
820,2021-07-05 13:40:00,25.11432427828944,25.069793190835913,24.80314618453631,24.6487208213482,24.85520293614077,24.947131474063355,25.18966384012785,25.198315727589716,25.198713736061798,23.915743272470568
821,2021-07-05 13:41:00,25.11620098990663,25.071318036224213,24.811614409332925,24.65557259453284,24.85434080845973,24.946372095472945,25.18972237506557,25.198370452130828,25.198806670420474,23.913231124818076
822,2021-07-05 13:42:00,25.11800608587008,25.072803777521912,24.81977512700346,24.662243018459048,24.853513091653294,24.94563919089096,25.189776944197888,25.198422638115826,25.198896795149373,23.910800932005486
823,2021-07-05 13:43:00,25.11974248920277,25.07425158112492,24.827640233658308,24.668737676130604,24.852718434119023,24.944931924994183,25.18982765415532,25.19847240089277,25.198984212763428,23.90845317602642
824,2021-07-05 13:44:00,25.12141299570358,25.075662575364557,24.83522119825872,24.675061963111485,24.851955540859095,24.94424948884328,25.189874608525905,25.198519850504216,25.19906902173172,23.90620058812408
825,2021-07-05 13:45:00,25.123020279806514,25.077037851813913,24.842529017581725,24.68122109417665,24.851223187313927,24.94359109904038,25.18991790794355,25.198565091917843,25.199151316642045,23.90404045577096
826,2021-07-05 13:46:00,25.12456690015441,25.078378466549264,24.849574234061198,24.687220109736977,24.850520192305172,24.942955996913014,25.18995765017227,25.198608225264877,25.199231188358933,23.901969806272373
827,2021-07-05 13:47:00,25.12605530490455,25.0796854413674,24.85636695735281,24.693063882014346,24.84984541308223,24.94234344772541,25.189993930098538,25.19864934606172,25.19930872417488,23.89998575902661
828,2021-07-05 13:48:00,25.12748783678009,25.08095976496067,24.862916882945093,24.698757120992227,24.849197753026253,24.94175273991552,25.190026840138536,25.198688545420843,25.199384007956127,23.89808550369059
829,2021-07-05 13:49:00,25.1288667378797,25.082202394051148,24.869233310059013,24.70430438015032,24.84857616042889,24.941183184357037,25.190056470047626,25.198725910251838,25.19945712029326,23.896266317234183
830,2021-07-05 13:50:00,25.130194154257445,25.08341425448501,24.875325158918105,24.70971006198912,24.847979633354907,24.940634113649807,25.19008290703157,25.198761523453694,25.19952813862106,23.894525619156123
831,2021-07-05 13:51:00,25.131472140284266,25.08459624229415,24.881200987110624,24.71497842335243,24.847407215376908,24.940104881447073,25.19010623581372,25.198795464098378,25.19959713733613,23.89286087166616
832,2021-07-05 13:52:00,25.13270266280178,25.08574922470764,24.88686900520752,24.720113580555,24.846857979270034,24.93959486179205,25.19012653870433,25.198827807606268,25.19966418793125,23.891269615971275
833,2021-07-05 13:53:00,25.133887605078588,25.086874041133854,24.89233709166644,24.72511951432239,24.8463310344601,24.939103449547037,25.19014389567869,25.198858625913765,25.199729366131116,23.88974947045101
834,2021-07-05 13:54:00,25.135028770579012,25.087971504113327,24.897612807108565,24.730000074550468,24.845825526348534,24.93863005842904,25.19015838444228,25.198887987633228,25.19979276107664,23.888298128373513
835,2021-07-05 13:55:00,25.136127886553314,25.089042400234515,24.902703408524214,24.7347589848906,24.84534063477557,24.938174120685353,25.190170080495978,25.198915958206054,25.199854437795512,23.8869133556683
836,2021-07-05 13:56:00,25.13718660745813,25.090087491017236,24.907615862014108,24.739399847183403,24.844875572554606,24.937735085437183,25.190179057200275,25.19894260004848,25.19991445547704,23.885592988765694
837,2021-07-05 13:57:00,25.138206519373146,25.091107513765305,24.91235685464616,24.74392614579444,24.84442958407157,24.937312419037614,25.190185385837683,25.19896797269108,25.199972870734477,23.884334932735023
838,2021-07-05 13:58:00,25.139189139705405,25.092103182388968,24.91693280629819,24.74834125157716,24.844001943947465,24.9369056046283,25.19018913567319,25.19899213291159,25.200029738038484,23.8831371587816
839,2021-07-05 13:59:00,25.14013592337396,25.093075188198465,24.92134988098271,24.75264842579623,24.8435919557606,24.936514141608328,25.19019037401312,25.199015134862126,25.20008510979431,23.881997701979287
840,2021-07-05 14:00:00,25.141048264756144,25.094024200669608,24.925613997665806,24.75685082399164,24.84319895082541,24.936137545119987,25.190189166262215,25.19903703019041,25.200139036420737,23.880914660074076
841,2021-07-05 14:01:00,25.131872231947764,25.089680457115666,24.93201154087903,24.762730752346915,24.84250389984169,24.935391200101208,25.19024578422904,25.199071699273468,25.20019803207295,23.89003925594452
842,2021-07-05 14:02:00,25.12307334324016,25.08546636077383,24.93817968256637,24.76845962233003,24.84183640080492,24.93467121068139,25.19029838269802,25.199104746469068,25.200255316118984,23.89889590624284
843,2021-07-05 14:03:00,25.114636330459486,25.081377688974165,24.94412724225705,24.7740419726163,24.8411953842583,24.933976712786087,25.19034708862789,25.199136241558676,25.200310952067646,23.907495587898477
844,2021-07-05 14:04:00,25.10654679370624,25.077410368511963,24.94986262984909,24.77948219276083,24.84057984295022,24.933306896355926,25.190392021382397,25.199166250987414,25.200364999706146,23.915846330017143
845,2021-07-05 14:05:00,25.098790917943482,25.0735604646137,24.95539390838621,24.784784527941703,24.839988809918648,24.932660977200552,25.190433296235444,25.19919483840409,25.200417517577144,23.92395591071564
846,2021-07-05 14:06:00,25.09135492644707,25.069824239864964,24.96072881548105,24.789953084014073,24.8394213610205,24.932038196162445,25.19047102452212,25.199222064767124,25.200468561986646,23.931831862282014
847,2021-07-05 14:07:00,25.084225446851768,25.06619816720448,24.965874777551733,24.794991832382397,24.83887660577157,24.93143781830677,25.1905053137833,25.199247988453042,25.200518186585906,23.939481499463376
848,2021-07-05 14:08:00,25.07739039658871,25.062678973700088,24.970838922972952,24.799904614697308,24.8383536889593,24.930859132137844,25.190536267904573,25.199272665353924,25.20056644287403,23.946911913952164
849,2021-07-05 14:09:00,25.07083774176073,25.059263543927727,24.975628095022856,24.804695147389122,24.837851789171395,24.93030144884193,25.190563987249995,25.199296148885594,25.200613380191456,23.954147230411266
850,2021-07-05 14:10:00,25.064555198764854,25.055948886244412,24.9802488644448,24.80936702606312,24.83737011738911,24.92976410155508,25.190588568790933,25.19931849038413,25.20065904582526,23.96120302311639
851,2021-07-05 14:11:00,25.05853098889202,25.052732109124893,24.98470756058504,24.813923729567623,24.83690791564167,24.929246444654854,25.19061010622986,25.199339738882745,25.20070348515914,23.96808437807176
852,2021-07-05 14:12:00,25.052753863590368,25.04961042903195,24.989010252378588,24.818368624112892,24.83646445648389,24.928747853075624,25.190628690119627,25.19935994130868,25.200746741753512,23.974795930220708
853,2021-07-05 14:13:00,25.047213078781414,25.046581161348147,24.99316275690445,24.82270496723225,24.83603904202761,24.928267721646836,25.19064440797803,25.199379142568677,25.200788857421852,23.981342204053426
854,2021-07-05 14:14:00,25.041898365511976,25.04364169828759,24.997170671003577,24.82693591172785,24.835630997223035,24.927805464452838,25.19065734439832,25.19939738563137,25.200829872303718,23.987727627729093
855,2021-07-05 14:15:00,25.03679999234557,25.040789503690725,25.001039344290767,24.831064509375945,24.83523967597966,24.927360514213362,25.19066758115532,25.199414711606703,25.200869824936444,23.993956526868626
856,2021-07-05 14:16:00,25.03190864867832,25.038022147741646,25.004773929955945,24.835093714401825,24.83486445735486,24.926932323031195,25.19067519730769,25.199431159822513,25.2009087523231,24.00003311287653
857,2021-07-05 14:17:00,25.027215436656533,25.035337417592178,25.008379389197465,24.839026386802487,24.834504744527678,24.926520357903037,25.190680269297104,25.19944676789813,25.200946689995604,24.00596148565147
858,2021-07-05 14:18:00,25.022711884562717,25.032733139881447,25.011860496951734,24.84286529562163,24.83415996381084,24.92612410379089,25.19068287104522,25.199461571804164,25.2009836720735,24.011745635022173
859,2021-07-05 14:19:00,25.018389893708054,25.030207162445002,25.015221793654288,24.846613121866614,24.833829563700967,24.925743062162113,25.190683074037857,25.199475605947747,25.20101973132248,24.017389445903987
860,2021-07-05 14:20:00,25.014241721256408,25.027757389222213,25.01846768978919,24.85027246152601,24.833513013974514,24.925376750315515,25.190680947323703,25.19948890325577,25.201054899210575,24.022896698293298
861,2021-07-05 14:21:00,25.010259974103263,25.02538166094673,25.021602406913658,24.853845828465854,24.83320980482264,24.925024700874285,25.19067655770823,25.199501495196554,25.2010892059618,24.028271070212913
862,2021-07-05 14:22:00,25.006437592309553,25.02307771254504,25.024629982120942,24.8573356578193,24.83291944602293,24.92468646129808,25.19066997006856,25.19951341185868,25.201122680607646,24.033516140225377
863,2021-07-05 14:23:00,25.002767833385683,25.02084334734314,25.02755431583582,24.86074430776886,24.83264146614653,24.924361593410364,25.190661247010347,25.199524682009315,25.201155351036306,24.038635389896807
864,2021-07-05 14:24:00,24.999244258394945,25.018676436332054,25.030379157768998,24.864074062228227,24.83237541179902,24.924049672937713,25.19065044911485,25.199535333150287,25.201187244039712,24.04363220613886
865,2021-07-05 14:25:00,24.99586072488235,25.016574916005673,25.033108113379203,24.86732713395892,24.83212084689373,24.923750289064824,25.19063763501139,25.199545391571952,25.201218385358548,24.048509883555464
866,2021-07-05 14:26:00,24.992611360889644,25.01453678670448,25.035744650176053,24.87050566584164,24.83187735195576,24.92346304400283,25.190622861446663,25.19955488240489,25.201248799725622,24.053271626764325
867,2021-07-05 14:27:00,24.98949055124939,25.01256011018922,25.03829210275964,24.87361173380237,24.831644523455612,24.92318755257357,25.190606183351434,25.199563829669515,25.20127851090698,24.057920552694092
868,2021-07-05 14:28:00,24.98649293015789,25.010643007887968,25.04075367804416,24.87664734912684,24.83142197317089,24.922923441807495,25.190587653904906,25.199572256323858,25.20130754173612,24.06245969284289
869,2021-07-05 14:29:00,24.98361336965807,25.008783659044234,25.04313246034637,24.879614460620285,24.831209327574893,24.922670351226397,25.19056732459661,25.19958018430916,25.201335914157905,24.066891995493602
870,2021-07-05 14:30:00,24.9808469679103,25.006980298924862,25.045431416395697,24.88251495668953,24.831006227251216,24.92242793126465,25.190545245324067,25.199587634593925,25.20136364927007,24.071220327899194
871,2021-07-05 14:31:00,24.965976474143208,24.998653714004245,25.048873986645557,24.88650183316237,24.830600953835486,24.92187442526765,25.190576490582252,25.19960030841573,25.201386756039014,24.06565294284608
872,2021-07-05 14:32:00,24.951718133340673,24.99057712275196,25.052196524845144,24.89039173625823,24.830212034137745,24.921341365708297,25.190604498332767,25.19961234025646,25.201409321960764,24.060251987649142
873,2021-07-05 14:33:00,24.938044854698443,24.982742444407464,25.05540348124607,24.89418747064112,24.829838859933442,24.920828076771933,25.19062934997488,25.199623753035013,25.201431366974788,24.05500941311616
874,2021-07-05 14:34:00,24.924931295984486,24.97514231789684,25.058499102296228,24.89789175387813,24.82948086132994,24.920333926458696,25.19065112219624,25.19963456883329,25.20145291030098,24.049921042549204
875,2021-07-05 14:35:00,24.912353315547325,24.967769608241376,25.061487469729904,24.901507216861358,24.829137489779892,24.919858303148665,25.190669890048675,25.199644809074268,25.20147397029749,24.044982792015425
876,2021-07-05 14:36:00,24.900287742644263,24.960617399577583,25.064372507407757,24.90503641752572,24.828808217251968,24.919400614933004,25.190685726971477,25.19965449452751,25.201494564498102,24.040190673261872
877,2021-07-05 14:37:00,24.888712530668176,24.95367898835013,25.067157987738447,24.908481844867843,24.82849253543387,24.918960289208112,25.190698704815034,25.199663645316292,25.201514709647967,24.035540791259237
878,2021-07-05 14:38:00,24.877606640997392,24.94694787699174,25.06984753784649,24.91184588765145,24.828189954967584,24.918536772243037,25.190708893865622,25.19967228092577,25.201534421737954,24.031029344368648
879,2021-07-05 14:39:00,24.86694998999466,24.940417768107306,25.07244464533996,24.915130854158768,24.827900004715055,24.91812952744553,25.190716362869114,25.199680420212477,25.201553716037665,24.02665262487676
880,2021-07-05 14:40:00,24.856723402951502,24.934082576436246,25.07495266579903,24.918338977899666,24.827622231052874,24.917738035395864,25.190721179054183,25.199688081414408,25.201572607127193,24.022407016039768
881,2021-07-05 14:41:00,24.846908573177533,24.927936403024567,25.07737482811088,24.92147242587688,24.827356197194934,24.917361793357568,25.190723408156586,25.199695282162217,25.201591108927683,24.018289281420323
882,2021-07-05 14:42:00,24.83748807441625,24.921973510823513,25.079714228452524,24.924533297030074,24.82710148254347,24.91700031473436,25.190723114443774,25.199702039490987,25.201609234737163,24.01431800456151
883,2021-07-05 14:43:00,24.828445146547395,24.91618833804809,25.08197385054446,24.927523624398606,24.826857682064944,24.916653128547864,25.19072036073943,25.19970836985239,25.20162699725741,24.01048992975157
884,2021-07-05 14:44:00,24.819763840761052,24.91057547220675,25.084156564507737,24.93044537757297,24.826624405690964,24.91631977893993,25.19071520844813,25.19971428912756,25.201644408612747,24.006800444376694
