éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2021-07-24 00:00:00,26.8,26.8,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.2
2021-07-24 00:30:00,26.8,26.8,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.2
2021-07-24 01:00:00,26.8,26.8,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.2
2021-07-24 01:30:00,26.8,26.8,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.2
2021-07-24 02:00:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 02:30:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 03:00:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 03:30:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 04:00:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 04:30:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 05:00:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 05:30:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 06:00:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.2
2021-07-24 06:30:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.6
2021-07-24 07:00:00,26.8,26.8,27.6,27.6,26.8,26.8,28.5,28.5,28.5,25.6
2021-07-24 07:30:00,26.8,26.8,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 08:00:00,26.8,26.8,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 08:30:00,27.2,27.2,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 09:00:00,27.2,27.2,28.1,28.1,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 09:30:00,27.2,27.2,28.1,28.1,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 10:00:00,27.2,27.2,28.1,28.1,25.6,25.6,26,26,26,24.8
2021-07-24 10:30:00,27.2,27.2,27.6,27.6,25.6,25.6,26,26,26,24.8
2021-07-24 11:00:00,26.8,26.8,27.6,27.6,26,26,25.6,25.6,25.6,24.8
2021-07-24 11:30:00,26.8,26.8,27.6,27.6,26.4,26.4,26.4,26.4,26.4,25.2
2021-07-24 12:00:00,26.8,26.8,27.6,27.6,25.6,25.6,26.8,26.8,26.8,25.2
2021-07-24 12:30:00,26.8,26.8,27.6,27.6,26,26,26.8,26.8,26.8,25.2
2021-07-24 13:00:00,26.8,26.8,27.6,27.6,26.8,26.8,27.2,27.2,27.2,25.6
2021-07-24 13:30:00,26.8,26.8,27.6,27.6,26.8,26.8,27.2,27.2,27.2,25.2
2021-07-24 14:00:00,26.8,26.8,27.6,27.6,25.6,25.6,27.2,27.2,27.2,25.6
2021-07-24 14:30:00,27.2,27.2,27.6,27.6,26.4,26.4,27.6,27.6,27.6,25.6
2021-07-24 15:00:00,27.2,27.2,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 15:30:00,27.2,27.2,27.6,27.6,27.2,27.2,29.3,29.3,29.3,25.6
2021-07-24 16:00:00,27.2,27.2,27.6,27.6,27.6,27.6,29.3,29.3,29.3,25.6
2021-07-24 16:30:00,27.6,27.6,27.6,27.6,28.1,28.1,29.3,29.3,29.3,25.6
2021-07-24 17:00:00,28.1,28.1,27.6,27.6,28.5,28.5,29.3,29.3,29.3,25.6
2021-07-24 17:30:00,28.1,28.1,28.1,28.1,28.9,28.9,29.3,29.3,29.3,25.6
2021-07-24 18:00:00,28.1,28.1,28.1,28.1,28.5,28.5,29.3,29.3,29.3,25.6
2021-07-24 18:30:00,28.1,28.1,28.1,28.1,28.1,28.1,29.3,29.3,29.3,25.6
2021-07-24 19:00:00,27.6,27.6,28.1,28.1,28.1,28.1,29.3,29.3,29.3,25.6
2021-07-24 19:30:00,27.6,27.6,28.1,28.1,27.6,27.6,29.3,29.3,29.3,25.6
2021-07-24 20:00:00,27.6,27.6,28.1,28.1,27.6,27.6,28.9,28.9,28.9,25.6
2021-07-24 20:30:00,27.2,27.2,28.1,28.1,27.6,27.6,28.9,28.9,28.9,25.6
2021-07-24 21:00:00,27.2,27.2,28.1,28.1,27.2,27.2,28.9,28.9,28.9,25.6
2021-07-24 21:30:00,27.2,27.2,27.6,27.6,27.2,27.2,28.9,28.9,28.9,25.6
2021-07-24 22:00:00,27.2,27.2,27.6,27.6,27.2,27.2,28.9,28.9,28.9,25.6
2021-07-24 22:30:00,27.2,27.2,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 23:00:00,27.2,27.2,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
2021-07-24 23:30:00,27.2,27.2,27.6,27.6,27.2,27.2,28.5,28.5,28.5,25.6
