éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2020-12-21 00:00:00,21.3,21.3,18.8,18.8,20.5,20.5,22.4,22.4,22.4,23.2
2020-12-21 00:30:00,21.3,21.3,18.8,18.8,20.5,20.5,22.4,22.4,22.4,23.2
2020-12-21 01:00:00,21.3,21.3,18.8,18.8,20.5,20.5,22.4,22.4,22.4,22.8
2020-12-21 01:30:00,21.3,21.3,18.8,18.8,20.5,20.5,22.1,22.1,22.1,22.8
2020-12-21 02:00:00,21.3,21.3,18.8,18.8,20.5,20.5,22.1,22.1,22.1,22.8
2020-12-21 02:30:00,21.3,21.3,18.8,18.8,20.5,20.5,22.1,22.1,22.1,22.8
2020-12-21 03:00:00,21.3,21.3,18.8,18.8,20.5,20.5,22.1,22.1,22.1,22.8
2020-12-21 03:30:00,21.3,21.3,18.8,18.8,20.5,20.5,22.1,22.1,22.1,22.8
2020-12-21 04:00:00,20.9,20.9,18.8,18.8,20.1,20.1,22.1,22.1,22.1,22.8
2020-12-21 04:30:00,20.9,20.9,18.8,18.8,20.1,20.1,22.1,22.1,22.1,22.4
2020-12-21 05:00:00,20.9,20.9,18.8,18.8,20.1,20.1,22.1,22.1,22.1,22.4
2020-12-21 05:30:00,20.9,20.9,18.4,18.4,20.1,20.1,22.1,22.1,22.1,22.4
2020-12-21 06:00:00,20.9,20.9,18.4,18.4,20.1,20.1,21.7,21.7,21.7,22.4
2020-12-21 06:30:00,20.9,20.9,18.4,18.4,20.1,20.1,21.7,21.7,21.7,22.4
2020-12-21 07:00:00,22.4,22.4,24,24,20.5,20.5,21.3,21.3,21.3,22.4
2020-12-21 07:30:00,23.2,23.2,20.9,20.9,20.9,20.9,19.3,19.3,19.3,22.4
2020-12-21 08:00:00,24,24,21.7,21.7,20.9,20.9,19.3,19.3,19.3,22.1
2020-12-21 08:30:00,24,24,25.2,25.2,21.3,21.3,20.5,20.5,20.5,22.4
2020-12-21 09:00:00,24.4,24.4,26,26,21.3,21.3,20.9,20.9,20.9,22.8
2020-12-21 09:30:00,24.4,24.4,26,26,22.1,22.1,21.7,21.7,21.7,23.2
2020-12-21 10:00:00,24.8,24.8,26.4,26.4,22.8,22.8,22.1,22.1,22.1,23.6
2020-12-21 10:30:00,24.8,24.8,26.8,26.8,22.8,22.8,22.4,22.4,22.4,24
2020-12-21 11:00:00,25.2,25.2,26.8,26.8,23.2,23.2,22.8,22.8,22.8,24.4
2020-12-21 11:30:00,25.2,25.2,26.8,26.8,23.6,23.6,22.8,22.8,22.8,24.8
2020-12-21 12:00:00,25.6,25.6,26.8,26.8,23.6,23.6,22.8,22.8,22.8,25.2
2020-12-21 12:30:00,25.6,25.6,26.4,26.4,23.6,23.6,22.8,22.8,22.8,25.2
2020-12-21 13:00:00,25.2,25.2,26,26,23.6,23.6,22.8,22.8,22.8,25.6
2020-12-21 13:30:00,25.6,25.6,26,26,24,24,23.2,23.2,23.2,26
2020-12-21 14:00:00,25.6,25.6,26.4,26.4,24,24,23.2,23.2,23.2,24.8
2020-12-21 14:30:00,26,26,26.4,26.4,24.4,24.4,23.6,23.6,23.6,25.6
2020-12-21 15:00:00,26,26,26,26,24.8,24.8,23.6,23.6,23.6,26
2020-12-21 15:30:00,26,26,26.4,26.4,25.2,25.2,23.6,23.6,23.6,26
2020-12-21 16:00:00,26,26,26.4,26.4,25.2,25.2,24,24,24,25.6
2020-12-21 16:30:00,26,26,26.8,26.8,25.2,25.2,23.6,23.6,23.6,25.6
2020-12-21 17:00:00,26,26,26.8,26.8,24.8,24.8,23.6,23.6,23.6,25.6
2020-12-21 17:30:00,26,26,26,26,24.8,24.8,23.6,23.6,23.6,25.2
2020-12-21 18:00:00,26,26,26,26,24.8,24.8,23.6,23.6,23.6,25.2
2020-12-21 18:30:00,26,26,25.6,25.6,24.4,24.4,23.2,23.2,23.2,26.4
2020-12-21 19:00:00,26,26,26,26,24.4,24.4,23.2,23.2,23.2,26.4
2020-12-21 19:30:00,26,26,26.4,26.4,24,24,23.2,23.2,23.2,26
2020-12-21 20:00:00,25.6,25.6,26.4,26.4,23.6,23.6,22.4,22.4,22.4,25.6
2020-12-21 20:30:00,25.6,25.6,25.6,25.6,23.6,23.6,22.4,22.4,22.4,25.6
2020-12-21 21:00:00,25.6,25.6,22.4,22.4,23.6,23.6,23.2,23.2,23.2,25.2
2020-12-21 21:30:00,25.2,25.2,23.6,23.6,23.2,23.2,24.8,24.8,24.8,25.2
2020-12-21 22:00:00,24.4,24.4,23.2,23.2,23.2,23.2,25.2,25.2,25.2,24.8
2020-12-21 22:30:00,24.4,24.4,23.2,23.2,23.2,23.2,25.2,25.2,25.2,24.8
2020-12-21 23:00:00,24,24,22.8,22.8,22.8,22.8,25.2,25.2,25.2,24.4
2020-12-21 23:30:00,23.6,23.6,22.8,22.8,22.8,22.8,24.8,24.8,24.8,24.4
