éûä‘,5f0ãzçûâ∑ìx,5f1ãzçûâ∑ìx,5f2ãzçûâ∑ìx,5f3ãzçûâ∑ìx,5f4ãzçûâ∑ìx,5f5ãzçûâ∑ìx,5f6ãzçûâ∑ìx,5f7ãzçûâ∑ìx,5f8ãzçûâ∑ìx,5f9ãzçûâ∑ìx
2021-01-06 00:00:00,24.4,24.4,23.6,23.6,23.2,23.2,22.4,22.4,22.4,21.2
2021-01-06 00:30:00,24,24,23.2,23.2,22.8,22.8,22,22,22,20.8
2021-01-06 01:00:00,24,24,22.8,22.8,22.8,22.8,21.6,21.6,21.6,20.8
2021-01-06 01:30:00,24,24,22.8,22.8,22.8,22.8,21.6,21.6,21.6,20.4
2021-01-06 02:00:00,24,24,22.4,22.4,22.4,22.4,21.2,21.2,21.2,20.4
2021-01-06 02:30:00,23.6,23.6,22.4,22.4,22.4,22.4,20.8,20.8,20.8,20.4
2021-01-06 03:00:00,23.6,23.6,22,22,22.4,22.4,20.8,20.8,20.8,20.4
2021-01-06 03:30:00,23.6,23.6,22,22,22.4,22.4,20.8,20.8,20.8,20
2021-01-06 04:00:00,23.2,23.2,22,22,22.4,22.4,20.4,20.4,20.4,20
2021-01-06 04:30:00,23.2,23.2,21.6,21.6,22.1,22.1,20.4,20.4,20.4,20
2021-01-06 05:00:00,23.2,23.2,21.6,21.6,22.1,22.1,20,20,20,20
2021-01-06 05:30:00,23.2,23.2,21.6,21.6,22.1,22.1,20,20,20,20
2021-01-06 06:00:00,23.2,23.2,21.6,21.6,22.1,22.1,20,20,20,19.6
2021-01-06 06:30:00,22.8,22.8,21.2,21.2,22.1,22.1,20,20,20,19.6
2021-01-06 07:00:00,22.8,22.8,21.2,21.2,22.1,22.1,19.6,19.6,19.6,19.6
2021-01-06 07:30:00,24.8,24.8,25.2,25.2,22.1,22.1,19.6,19.6,19.6,19.6
2021-01-06 08:00:00,25.6,25.6,27.2,27.2,22.8,22.8,20,20,20,19.6
2021-01-06 08:30:00,26,26,27.6,27.6,22.8,22.8,19.6,19.6,19.6,19.6
2021-01-06 09:00:00,26.4,26.4,28.1,28.1,22.8,22.8,21.6,21.6,21.6,20.8
2021-01-06 09:30:00,26.4,26.4,28.1,28.1,23.2,23.2,22.8,22.8,22.8,22
2021-01-06 10:00:00,25.2,25.2,26.4,26.4,22.8,22.8,23.2,23.2,23.2,20.8
2021-01-06 10:30:00,26.4,26.4,28.1,28.1,23.2,23.2,23.2,23.2,23.2,21.6
2021-01-06 11:00:00,26.4,26.4,28.1,28.1,23.2,23.2,23.2,23.2,23.2,22
2021-01-06 11:30:00,26.4,26.4,28.1,28.1,23.6,23.6,22.8,22.8,22.8,22
2021-01-06 12:00:00,26.8,26.8,28.5,28.5,23.6,23.6,22.4,22.4,22.4,21.6
2021-01-06 12:30:00,26.8,26.8,28.5,28.5,23.6,23.6,20.4,20.4,20.4,21.2
2021-01-06 13:00:00,26.8,26.8,28.5,28.5,23.6,23.6,21.2,21.2,21.2,20.8
2021-01-06 13:30:00,27.2,27.2,28.5,28.5,24,24,21.6,21.6,21.6,21.2
2021-01-06 14:00:00,27.2,27.2,28.9,28.9,24,24,22.4,22.4,22.4,21.6
2021-01-06 14:30:00,27.2,27.2,28.9,28.9,24.4,24.4,22.4,22.4,22.4,21.2
2021-01-06 15:00:00,26.8,26.8,26.8,26.8,24,24,22.8,22.8,22.8,21.2
2021-01-06 15:30:00,26,26,26,26,24,24,21.6,21.6,21.6,20.8
2021-01-06 16:00:00,26,26,26,26,24,24,20.8,20.8,20.8,20.8
2021-01-06 16:30:00,26,26,27.2,27.2,23.6,23.6,20,20,20,20.8
2021-01-06 17:00:00,25.6,25.6,26,26,23.6,23.6,19.6,19.6,19.6,20.8
2021-01-06 17:30:00,25.6,25.6,25.6,25.6,23.6,23.6,19.2,19.2,19.2,20
2021-01-06 18:00:00,25.6,25.6,26.4,26.4,23.6,23.6,19.2,19.2,19.2,20.4
2021-01-06 18:30:00,25.6,25.6,26.8,26.8,23.6,23.6,18.8,18.8,18.8,20.4
2021-01-06 19:00:00,25.6,25.6,25.6,25.6,23.6,23.6,18.8,18.8,18.8,20.4
2021-01-06 19:30:00,25.6,25.6,22.8,22.8,23.6,23.6,18.8,18.8,18.8,20.4
2021-01-06 20:00:00,25.2,25.2,22.8,22.8,22.8,22.8,18.4,18.4,18.4,20
2021-01-06 20:30:00,24.8,24.8,22.8,22.8,22.4,22.4,18.1,18.1,18.1,21.2
2021-01-06 21:00:00,24.8,24.8,23.2,23.2,22.4,22.4,17.7,17.7,17.7,22
2021-01-06 21:30:00,24.4,24.4,23.2,23.2,22.4,22.4,18.4,18.4,18.4,21.6
2021-01-06 22:00:00,24.4,24.4,23.2,23.2,22.4,22.4,18.8,18.8,18.8,21.6
2021-01-06 22:30:00,24.4,24.4,22.8,22.8,22.4,22.4,19.2,19.2,19.2,21.2
2021-01-06 23:00:00,24,24,22.8,22.8,22.4,22.4,19.2,19.2,19.2,20.8
2021-01-06 23:30:00,24,24,22.8,22.8,22.4,22.4,19.2,19.2,19.2,20.8
