éûä‘,5f0ê›íËâ∑ìx,5f0â^ì]ÉÇÅ[Éh,5f0ïóë¨,5f0ãzçûâ∑ìx,5f1ê›íËâ∑ìx,5f1â^ì]ÉÇÅ[Éh,5f1ïóë¨,5f1ãzçûâ∑ìx,5f2ê›íËâ∑ìx,5f2â^ì]ÉÇÅ[Éh,5f2ïóë¨,5f2ãzçûâ∑ìx,5f3ê›íËâ∑ìx,5f3â^ì]ÉÇÅ[Éh,5f3ïóë¨,5f3ãzçûâ∑ìx,5f4ê›íËâ∑ìx,5f4â^ì]ÉÇÅ[Éh,5f4ïóë¨,5f4ãzçûâ∑ìx,5f5ê›íËâ∑ìx,5f5â^ì]ÉÇÅ[Éh,5f5ïóë¨,5f5ãzçûâ∑ìx,5f6ê›íËâ∑ìx,5f6â^ì]ÉÇÅ[Éh,5f6ïóë¨,5f6ãzçûâ∑ìx,5f7ê›íËâ∑ìx,5f7â^ì]ÉÇÅ[Éh,5f7ïóë¨,5f7ãzçûâ∑ìx,5f8ê›íËâ∑ìx,5f8â^ì]ÉÇÅ[Éh,5f8ïóë¨,5f8ãzçûâ∑ìx,5f9ê›íËâ∑ìx,5f9â^ì]ÉÇÅ[Éh,5f9ïóë¨,5f9ãzçûâ∑ìx,5ãCâ∑
2021-08-23 00:15:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.1
2021-08-23 00:16:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:17:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:18:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:19:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.3
2021-08-23 00:20:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.3
2021-08-23 00:21:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.3
2021-08-23 00:22:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:23:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:24:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:25:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:26:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.2
2021-08-23 00:27:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28.1
2021-08-23 00:28:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,28
2021-08-23 00:29:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.9
2021-08-23 00:30:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:31:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:32:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:33:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:34:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:35:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:36:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:37:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:38:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.9
2021-08-23 00:39:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.9
2021-08-23 00:40:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.9
2021-08-23 00:41:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.9
2021-08-23 00:42:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:43:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:44:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:45:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:46:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:47:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:48:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:49:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:50:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:51:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:52:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:53:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:54:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:55:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:56:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 00:57:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 00:58:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 00:59:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 01:00:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 01:01:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.8
2021-08-23 01:02:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 01:03:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.7
2021-08-23 01:04:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 01:05:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 01:06:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 01:07:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.6
2021-08-23 01:08:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.5
2021-08-23 01:09:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.5
2021-08-23 01:10:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.5
2021-08-23 01:11:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.5
2021-08-23 01:12:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.5
2021-08-23 01:13:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.5
2021-08-23 01:14:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:15:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:16:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:17:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:18:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:19:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:20:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:21:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:22:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:23:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.4
2021-08-23 01:24:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:25:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:26:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:27:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:28:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:29:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:30:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
2021-08-23 01:31:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:32:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:33:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:34:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:35:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:36:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:37:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:38:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.1
2021-08-23 01:39:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
2021-08-23 01:40:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
2021-08-23 01:41:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:42:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.2,25,0,3,27.2,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:43:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,27.067,25,0,3,27.067,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.3
2021-08-23 01:44:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,26.934,25,0,3,26.934,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
2021-08-23 01:45:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,26.8,25,0,3,26.8,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
2021-08-23 01:46:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,26.8,25,0,3,26.8,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
2021-08-23 01:47:00,25,0,1,26.8,25,0,1,26.8,25,0,1,27.2,25,0,1,27.2,25,0,3,26.8,25,0,3,26.8,25,0,3,28.1,25,0,3,28.1,25,0,3,28.1,25,0,1,25.2,27.2
